file,name,line,tokens,words_num,polarity,subjectivity,lex_div,Cluster
script-ch2.rpy,Sayori,Natsuki...,"['natsuki', '...']",1,0.0,0.0,1.0,0
script-ch2.rpy,Sayori,Thats a surprise Natsuki...,"['thats', 'surprise', 'natsuki', '...']",4,0.0,0.0,1.0,1
script-ch2.rpy,Sayori,I think it would be the other way around for me.,"['think', 'would', 'way', 'around']",11,-0.125,0.375,1.0,0
script-ch2.rpy,Sayori,I cant wait~!,"['cant', 'wait~', '!']",3,0.0,0.0,1.0,0
script-ch2.rpy,Sayori,Yep!,"['yep', '!']",1,0.0,0.0,1.0,0
script-ch2.rpy,Sayori,Ehehe~,['ehehe~'],1,0.0,0.0,1.0,2
script-ch2.rpy,Sayori,Its okay player you dont have to say it.,"['okay', 'player', 'dont', 'say']",9,0.5,0.5,1.0,0
script-ch2.rpy,Sayori,...,['...'],0,0.0,0.0,1.0,0
script-ch2.rpy,Sayori,...Sorry! I was spacing out!,"['...', 'sorry', '!', 'spacing', '!']",5,0.0,0.0,1.0,0
script-ch2.rpy,Sayori,Um...,"['um', '...']",1,0.0,0.0,1.0,0
script-ch2.rpy,Sayori,I was...thinking about something from earlier.,"['...', 'thinking', 'something', 'earlier']",7,0.0,0.5,1.0,0
script-ch2.rpy,Sayori,I like how we get to...,"['like', 'get', '...']",6,0.0,0.0,1.0,0
script-ch2.rpy,Sayori,I-I mean...,"['i-i', 'mean', '...']",3,-0.3125,0.6875,1.0,0
script-ch2.rpy,Sayori,So...lets just say that one day ch2_winner asked to walk home with you...,"['...', 'lets', 'say', 'one', 'day', 'ch2_winner', 'asked', 'walk', 'home', '...']",14,0.0,0.0,1.0,0
script-ch2.rpy,Sayori,What would you do?,"['would', '?']",4,0.0,0.0,1.0,0
script-ch2.rpy,Sayori,Ehehe...,"['ehehe', '...']",1,0.0,0.0,1.0,2
script-ch2.rpy,Sayori,Eh?!,"['eh', '?', '!']",1,0.0,0.0,1.0,0
script-ch2.rpy,Sayori,B-But...,"['b-but', '...']",2,0.0,0.0,1.0,0
script-ch2.rpy,Sayori,Shes so cute and fun to be around...,"['shes', 'cute', 'fun', 'around', '...']",8,0.4,0.6,1.0,0
script-ch2.rpy,Sayori,Shes so beautiful and smart...,"['shes', 'beautiful', 'smart', '...']",5,0.5321428571428571,0.8214285714285714,1.0,0
script-ch2.rpy,Sayori,Youre so silly player...,"['youre', 'silly', 'player', '...']",4,-0.5,0.875,1.0,4
script-ch2.rpy,Sayori,You think about me too much sometimes.,"['think', 'much', 'sometimes']",7,0.2,0.2,1.0,0
script-ch2.rpy,Sayori,ch2_winner would deserve it if she wanted it so...,"['ch2_winner', 'would', 'deserve', 'wanted', '...']",9,0.0,0.0,0.8888888888888888,0
script-ch2.rpy,Sayori,Sorry...,"['sorry', '...']",1,-0.5,1.0,1.0,0
script-ch2.rpy,Sayori,Hm...,"['hm', '...']",1,0.0,0.0,1.0,0
script-ch2.rpy,Sayori,Isnt she so cute and fun to be around?,"['isnt', 'cute', 'fun', 'around', '?']",9,0.4,0.6,1.0,0
script-ch2.rpy,Sayori,Isnt she so beautiful and smart?,"['isnt', 'beautiful', 'smart', '?']",6,0.5321428571428571,0.8214285714285714,1.0,0
script-ch2.rpy,Sayori,Ahaha! You admitted it!,"['ahaha', '!', 'admitted', '!']",4,0.0,0.0,1.0,1
script-ch2.rpy,Sayori,Well maybe...,"['well', 'maybe', '...']",2,0.0,0.0,1.0,0
script-ch2.rpy,Sayori,But I just like to think about it.,"['like', 'think']",8,0.0,0.0,1.0,0
script-ch2.rpy,Sayori,Its not long before you wont need me anymore you know?,"['long', 'wont', 'need', 'anymore', 'know', '?']",11,0.025,0.4,0.9090909090909091,0
script-ch2.rpy,Sayori,Sorry...,"['sorry', '...']",1,-0.5,1.0,1.0,0
script-ch2.rpy,Sayori,Hmm...,"['hmm', '...']",1,0.0,0.0,1.0,0
script-ch2.rpy,Sayori,If you say so...,"['say', '...']",4,0.0,0.0,1.0,0
script-ch3.rpy,Sayori,Eh--?,"['eh', '--', '?']",1,0.0,0.0,1.0,0
script-ch3.rpy,Sayori,A-Ah...,"['a-ah', '...']",2,0.0,0.0,1.0,0
script-ch3.rpy,Sayori,Ehehe sorry...,"['ehehe', 'sorry', '...']",2,-0.5,1.0,1.0,2
script-ch3.rpy,Sayori,Dont mind me.,"['dont', 'mind']",3,0.0,0.0,1.0,0
script-ch3.rpy,Sayori,You can go talk to everyone else.,"['go', 'talk', 'everyone', 'else']",7,0.0,0.0,1.0,0
script-ch3.rpy,Sayori,O-Of course!,"['o-of', 'course', '!']",3,0.0,0.0,1.0,0
script-ch3.rpy,Sayori,Why wouldnt it be?,"['wouldnt', '?']",4,0.0,0.0,1.0,0
script-ch3.rpy,Sayori,Jeez you worry too much about me.,"['jeez', 'worry', 'much']",7,0.2,0.2,1.0,0
script-ch3.rpy,Sayori,Im fine see?,"['im', 'fine', 'see', '?']",3,0.4166666666666667,0.5,1.0,0
script-ch3.rpy,Sayori,Dont let me distract you from having fun with everyone.,"['dont', 'let', 'distract', 'fun', 'everyone']",10,0.3,0.2,1.0,0
script-ch4.rpy,Sayori,Hi player~,"['hi', 'player~']",2,0.0,0.0,1.0,4
script-ch4.rpy,Sayori,You havent come over like this in a long time have you?,"['havent', 'come', 'like', 'long', 'time', '?']",12,-0.05,0.4,0.9166666666666666,3
script-ch4.rpy,Sayori,Ehehe~,['ehehe~'],1,0.0,0.0,1.0,2
script-ch4.rpy,Sayori,If you came over more often it wouldnt be such a mess.,"['came', 'often', 'wouldnt', 'mess']",12,0.10833333333333334,0.39166666666666666,1.0,0
script-ch4.rpy,Sayori,How come you suddenly wanted to come over today?,"['come', 'suddenly', 'wanted', 'come', 'today', '?']",9,0.0,0.5,0.8888888888888888,0
script-ch4.rpy,Sayori,Arent you supposed to see ch4_name today?,"['arent', 'supposed', 'see', 'ch4_name', 'today', '?']",7,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Monika told me.,"['monika', 'told']",3,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Its only natural for her to keep me informed about the festival preparations right?,"['natural', 'keep', 'informed', 'festival', 'preparations', 'right', '?']",14,0.12857142857142856,0.6452380952380952,1.0,0
script-ch4.rpy,Sayori,Of course!,"['course', '!']",2,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,But Im just helping her online.,"['im', 'helping', 'online']",6,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,We didnt plan to meet up or anything.,"['didnt', 'plan', 'meet', 'anything']",8,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Yep~,['yep~'],1,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Thats no good player.,"['thats', 'good', 'player']",4,-0.35,0.6000000000000001,1.0,4
script-ch4.rpy,Sayori,Why cant it just be like its always been?,"['cant', 'like', 'always', '?']",9,0.0,0.0,0.8888888888888888,0
script-ch4.rpy,Sayori,This is all my fault.,['fault'],5,0.0,0.0,1.0,3
script-ch4.rpy,Sayori,If I didnt get so weak and accidentally express my feelings...,"['didnt', 'get', 'weak', 'accidentally', 'express', 'feelings', '...']",11,-0.375,0.625,1.0,0
script-ch4.rpy,Sayori,If I didnt make that stupid mistake...,"['didnt', 'make', 'stupid', 'mistake', '...']",7,-0.7999999999999999,1.0,1.0,3
script-ch4.rpy,Sayori,Then you wouldnt have been worried about me at all.,"['wouldnt', 'worried']",10,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,You wouldnt have come here.,"['wouldnt', 'come']",5,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,You wouldnt have even been thinking about me right now.,"['wouldnt', 'even', 'thinking', 'right']",10,0.2857142857142857,0.5357142857142857,1.0,0
script-ch4.rpy,Sayori,But this...is just my punishment isnt it?,"['...', 'punishment', 'isnt', '?']",8,0.0,0.0,1.0,3
script-ch4.rpy,Sayori,Im getting punished for being so selfish.,"['im', 'getting', 'punished', 'selfish']",7,-0.5,1.0,1.0,0
script-ch4.rpy,Sayori,I think thats why the world decided to have you come over today.,"['think', 'thats', 'world', 'decided', 'come', 'today']",13,0.0,0.0,1.0,1
script-ch4.rpy,Sayori,It just wants to torture me.,"['wants', 'torture']",6,0.2,0.1,1.0,0
script-ch4.rpy,Sayori,Ehehe~,['ehehe~'],1,0.0,0.0,1.0,2
script-ch4.rpy,Sayori,Ah...,"['ah', '...']",1,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Ahaha...,"['ahaha', '...']",1,0.0,0.0,1.0,1
script-ch4.rpy,Sayori,You really put me in a trap player.,"['really', 'put', 'trap', 'player']",8,0.2,0.2,1.0,0
script-ch4.rpy,Sayori,But...,['...'],1,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Youre wrong.,"['youre', 'wrong']",2,-0.5,0.9,1.0,0
script-ch4.rpy,Sayori,Nothing happened to me.,"['nothing', 'happened']",4,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Ive always been like this.,"['ive', 'always', 'like']",5,0.0,0.0,1.0,3
script-ch4.rpy,Sayori,Youre just seeing it for the first time.,"['youre', 'seeing', 'first', 'time']",8,0.25,0.3333333333333333,1.0,0
script-ch4.rpy,Sayori,Ehehe~,['ehehe~'],1,0.0,0.0,1.0,2
script-ch4.rpy,Sayori,Youre really just going to make me say it arent you player?,"['youre', 'really', 'going', 'make', 'say', 'arent', 'player', '?']",12,0.2,0.2,1.0,0
script-ch4.rpy,Sayori,I guess I have no choice this time.,"['guess', 'choice', 'time']",8,0.0,0.0,0.875,3
script-ch4.rpy,Sayori,The thing is...,"['thing', '...']",3,0.0,0.0,1.0,3
script-ch4.rpy,Sayori,Ive had really bad depression my whole life.,"['ive', 'really', 'bad', 'depression', 'whole', 'life']",8,-0.24999999999999992,0.5333333333333333,1.0,0
script-ch4.rpy,Sayori,Did you know that?,"['know', '?']",4,0.0,0.0,1.0,3
script-ch4.rpy,Sayori,Why do you think Im late to school every day?,"['think', 'im', 'late', 'school', 'every', 'day', '?']",10,-0.3,0.6,1.0,0
script-ch4.rpy,Sayori,Because most days I cant even find a reason to get out of bed.,"['days', 'cant', 'even', 'find', 'reason', 'get', 'bed']",14,0.5,0.5,1.0,0
script-ch4.rpy,Sayori,What reason is there to do anything when I fully know how worthless I am?,"['reason', 'anything', 'fully', 'know', 'worthless', '?']",15,-0.8,0.9,0.8666666666666667,0
script-ch4.rpy,Sayori,Why go to school?,"['go', 'school', '?']",4,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Why eat?,"['eat', '?']",2,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Why make friends?,"['make', 'friends', '?']",3,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Why make other people put their energy and caring to waste by having them spend it on me?,"['make', 'people', 'put', 'energy', 'caring', 'waste', 'spend', '?']",18,-0.1625,0.1875,1.0,0
script-ch4.rpy,Sayori,Thats what it feels like.,"['thats', 'feels', 'like']",5,0.0,0.0,1.0,1
script-ch4.rpy,Sayori,And thats why I just want to make everyone happy...,"['thats', 'want', 'make', 'everyone', 'happy', '...']",10,0.8,1.0,1.0,1
script-ch4.rpy,Sayori,Without anyone worrying about me.,"['without', 'anyone', 'worrying']",5,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Eh...?,"['eh', '...', '?']",1,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,You dont understand at all player.,"['dont', 'understand', 'player']",6,0.0,0.0,1.0,4
script-ch4.rpy,Sayori,Why do you think I didnt tell you?,"['think', 'didnt', 'tell', '?']",8,0.0,0.0,0.875,0
script-ch4.rpy,Sayori,Because if I told you then you would have to waste effort caring about me instead of doing important things.,"['told', 'would', 'waste', 'effort', 'caring', 'instead', 'important', 'things']",20,0.1,0.5,0.95,0
script-ch4.rpy,Sayori,I dont want to be cared about.,"['dont', 'want', 'cared']",7,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Its bittersweet when people try to care about me.,"['bittersweet', 'people', 'try', 'care']",9,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,It feels nice sometimes.,"['feels', 'nice', 'sometimes']",4,0.6,1.0,1.0,0
script-ch4.rpy,Sayori,But it also feels like a bat being swung against my head.,"['also', 'feels', 'like', 'bat', 'swung', 'head']",12,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Ahaha~,['ahaha~'],1,0.0,0.0,1.0,1
script-ch4.rpy,Sayori,Thats why I wanted so badly for you to make friends with everyone else...,"['thats', 'wanted', 'badly', 'make', 'friends', 'everyone', 'else', '...']",14,-0.6999999999999998,0.6666666666666666,1.0,1
script-ch4.rpy,Sayori,Helping everyone be happy together is the best thing for me.,"['helping', 'everyone', 'happy', 'together', 'best', 'thing']",11,0.9,0.65,0.9090909090909091,0
script-ch4.rpy,Sayori,But then I discovered something else too.,"['discovered', 'something', 'else']",7,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Seeing you make friends and get closer with everyone in the club...,"['seeing', 'make', 'friends', 'get', 'closer', 'everyone', 'club', '...']",12,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,It feels like a spear going through my heart.,"['feels', 'like', 'spear', 'going', 'heart']",9,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,So thats why.,['thats'],3,0.0,0.0,1.0,1
script-ch4.rpy,Sayori,Thats why I decided the world just wants to torture me.,"['thats', 'decided', 'world', 'wants', 'torture']",11,0.2,0.1,1.0,1
script-ch4.rpy,Sayori,Every path leads to nothing but hurt.,"['every', 'path', 'leads', 'nothing', 'hurt']",7,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Ahaha~,['ahaha~'],1,0.0,0.0,1.0,1
script-ch4.rpy,Sayori,No player.,['player'],2,0.0,0.0,1.0,4
script-ch4.rpy,Sayori,Theres nothing.,"['theres', 'nothing']",2,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Nothing at all.,['nothing'],3,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,The only thing that could have helped is if everything could be like it always was.,"['thing', 'could', 'helped', 'everything', 'could', 'like', 'always']",16,0.0,1.0,0.8125,3
script-ch4.rpy,Sayori,But I was selfish.,['selfish'],4,-0.5,1.0,1.0,0
script-ch4.rpy,Sayori,I finally showed you what a horrible person I am.,"['finally', 'showed', 'horrible', 'person']",10,-0.5,1.0,0.9,0
script-ch4.rpy,Sayori,I made you join the literature club because I was selfish.,"['made', 'join', 'literature', 'club', 'selfish']",11,-0.5,1.0,0.9090909090909091,0
script-ch4.rpy,Sayori,And I was punished by my heart hurting in a way that I couldnt understand.,"['punished', 'heart', 'hurting', 'way', 'couldnt', 'understand']",15,0.0,0.0,0.9333333333333333,3
script-ch4.rpy,Sayori,And now you came here and I made you hurt too.,"['came', 'made', 'hurt']",11,0.0,0.0,0.8181818181818182,0
script-ch4.rpy,Sayori,Im just weak and selfish.,"['im', 'weak', 'selfish']",5,-0.4375,0.8125,1.0,0
script-ch4.rpy,Sayori,Thats all I am.,['thats'],4,0.0,0.0,1.0,1
script-ch4.rpy,Sayori,And thats why Im going to accept these punishments.,"['thats', 'im', 'going', 'accept', 'punishments']",9,0.0,0.0,1.0,1
script-ch4.rpy,Sayori,Because I deserve every last one...!,"['deserve', 'every', 'last', 'one', '...', '!']",6,0.0,0.06666666666666667,1.0,0
script-ch4.rpy,Sayori,A-Ah--,"['a-ah', '--']",2,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,player...,"['player', '...']",1,0.0,0.0,1.0,4
script-ch4.rpy,Sayori,player...,"['player', '...']",1,0.0,0.0,1.0,4
script-ch4.rpy,Sayori,No...,['...'],1,0.0,0.0,1.0,3
script-ch4.rpy,Sayori,Dont do this...to me...,"['dont', '...', '...']",5,0.0,0.0,1.0,3
script-ch4.rpy,Sayori,Please dont do this...,"['please', 'dont', '...']",4,0.0,0.0,1.0,3
script-ch4.rpy,Sayori,player...,"['player', '...']",1,0.0,0.0,1.0,4
script-ch4.rpy,Sayori,I...,['...'],1,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,...,['...'],0,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,I...dont know...,"['...', 'dont', 'know', '...']",3,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,I dont know...,"['dont', 'know', '...']",3,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,I dont know.,"['dont', 'know']",3,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,I dont know anything.,"['dont', 'know', 'anything']",4,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Its all really scary...,"['really', 'scary', '...']",4,-0.5,1.0,1.0,0
script-ch4.rpy,Sayori,I dont understand any of my feelings player...,"['dont', 'understand', 'feelings', 'player', '...']",8,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,The only time Im not feeling nothing is when Im feeling pain.,"['time', 'im', 'feeling', 'nothing', 'im', 'feeling', 'pain']",12,0.0,1.0,0.8333333333333334,0
script-ch4.rpy,Sayori,But...,['...'],1,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Your hugs are so warm...,"['hugs', 'warm', '...']",5,0.6,0.6,1.0,0
script-ch4.rpy,Sayori,...And thats really scary too.,"['...', 'thats', 'really', 'scary']",5,-0.5,1.0,1.0,1
script-ch4.rpy,Sayori,Yeah...,"['yeah', '...']",1,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Yeah.,['yeah'],1,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,U-Um...,"['u-um', '...']",2,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Ah--,"['ah', '--']",1,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,I...,['...'],1,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,I think that would be nice then...,"['think', 'would', 'nice', '...']",7,0.6,1.0,1.0,3
script-ch4.rpy,Sayori,No dont--!,"['dont', '--', '!']",2,0.0,0.0,1.0,3
script-ch4.rpy,Sayori,Please dont...,"['please', 'dont', '...']",2,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,If you did that...then I really wouldnt forgive you.,"['...', 'really', 'wouldnt', 'forgive']",10,0.2,0.2,0.8888888888888888,3
script-ch4.rpy,Sayori,Im sorry.,"['im', 'sorry']",2,-0.5,1.0,1.0,0
script-ch4.rpy,Sayori,I dont know if that would be very good for me today.,"['dont', 'know', 'would', 'good', 'today']",12,0.9099999999999999,0.7800000000000001,1.0,3
script-ch4.rpy,Sayori,You understand right?,"['understand', 'right', '?']",3,0.2857142857142857,0.5357142857142857,1.0,0
script-ch4.rpy,Sayori,Its okay.,['okay'],2,0.5,0.5,1.0,0
script-ch4.rpy,Sayori,Dont worry too much about it.,"['dont', 'worry', 'much']",6,0.2,0.2,1.0,0
script-ch4.rpy,Sayori,Ill see you tomorrow okay?,"['ill', 'see', 'tomorrow', 'okay', '?']",5,0.0,0.75,1.0,0
script-ch4.rpy,Sayori,Ah...,"['ah', '...']",1,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,H-Hi player...,"['h-hi', 'player', '...']",3,0.0,0.0,1.0,4
script-ch4.rpy,Sayori,Ehehe~,['ehehe~'],1,0.0,0.0,1.0,2
script-ch4.rpy,Sayori,Its okay player.,"['okay', 'player']",3,0.5,0.5,1.0,4
script-ch4.rpy,Sayori,I just stopped by to say hi~,"['stopped', 'say', 'hi~']",7,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Aw really?,"['aw', 'really', '?']",2,0.2,0.2,1.0,0
script-ch4.rpy,Sayori,Thats too bad...,"['thats', 'bad', '...']",3,-0.6999999999999998,0.6666666666666666,1.0,1
script-ch4.rpy,Sayori,Ah...,"['ah', '...']",1,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,H-Hi player...,"['h-hi', 'player', '...']",3,0.0,0.0,1.0,4
script-ch4.rpy,Sayori,Ehehe~,['ehehe~'],1,0.0,0.0,1.0,2
script-ch4.rpy,Sayori,Its okay player.,"['okay', 'player']",3,0.5,0.5,1.0,4
script-ch4.rpy,Sayori,I just stopped by to say hi~,"['stopped', 'say', 'hi~']",7,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Aw really?,"['aw', 'really', '?']",2,0.2,0.2,1.0,0
script-ch4.rpy,Sayori,Thats too bad...,"['thats', 'bad', '...']",3,-0.6999999999999998,0.6666666666666666,1.0,1
script-ch4.rpy,Sayori,Of course!,"['course', '!']",2,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Ahaha well...,"['ahaha', 'well', '...']",2,0.0,0.0,1.0,1
script-ch4.rpy,Sayori,I tried staying in my room...,"['tried', 'staying', 'room', '...']",6,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,But my imagination was being really mean to me...,"['imagination', 'really', 'mean', '...']",9,-0.3125,0.6875,1.0,0
script-ch4.rpy,Sayori,So I had to come here and see it for myself.,"['come', 'see']",11,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,You know...,"['know', '...']",2,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,How much fun you were having with ch4_name.,"['much', 'fun', 'ch4_name']",8,0.3,0.2,1.0,0
script-ch4.rpy,Sayori,And how close you got to her.,"['close', 'got']",7,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,It makes me...really happy...,"['makes', '...', 'really', 'happy', '...']",5,0.8,1.0,1.0,0
script-ch4.rpy,Sayori,That youve made such good friends.,"['youve', 'made', 'good', 'friends']",6,0.35,0.55,1.0,3
script-ch4.rpy,Sayori,Thats all that matters to me.,"['thats', 'matters']",6,0.0,0.0,1.0,1
script-ch4.rpy,Sayori,Thats all that matters to me--!,"['thats', 'matters', '--', '!']",6,0.0,0.0,1.0,1
script-ch4.rpy,Sayori,Why am I feeling this way player?,"['feeling', 'way', 'player', '?']",7,0.0,0.0,1.0,3
script-ch4.rpy,Sayori,Im supposed to be happy for you.,"['im', 'supposed', 'happy']",7,0.8,1.0,1.0,0
script-ch4.rpy,Sayori,Why does it feel like my heart is splitting in half?,"['feel', 'like', 'heart', 'splitting', 'half', '?']",11,-0.16666666666666666,0.16666666666666666,1.0,0
script-ch4.rpy,Sayori,It hurts so much...,"['hurts', 'much', '...']",4,0.2,0.2,1.0,0
script-ch4.rpy,Sayori,Everything hurts so much...,"['everything', 'hurts', 'much', '...']",4,0.2,0.2,1.0,0
script-ch4.rpy,Sayori,This would be so much better if I could just disappear!,"['would', 'much', 'better', 'could', 'disappear', '!']",11,0.625,0.5,1.0,3
script-ch4.rpy,Sayori,Its true player!,"['true', 'player', '!']",3,0.4375,0.65,1.0,4
script-ch4.rpy,Sayori,If I wasnt here then you wouldnt have to waste your sympathy on me!,"['wasnt', 'wouldnt', 'waste', 'sympathy', '!']",14,-0.25,0.0,1.0,0
script-ch4.rpy,Sayori,You wouldnt have to put up with me being selfish!,"['wouldnt', 'put', 'selfish', '!']",10,-0.625,1.0,1.0,0
script-ch4.rpy,Sayori,Monika was right...,"['monika', 'right', '...']",3,0.2857142857142857,0.5357142857142857,1.0,0
script-ch4.rpy,Sayori,I should just...,['...'],3,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,...,['...'],0,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,B-But...,"['b-but', '...']",2,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Im scared player...,"['im', 'scared', 'player', '...']",3,0.0,0.0,1.0,4
script-ch4.rpy,Sayori,Im really scared...,"['im', 'really', 'scared', '...']",3,0.2,0.2,1.0,0
script-ch4.rpy,Sayori,Im scared that...,"['im', 'scared', '...']",3,0.0,0.0,1.0,3
script-ch4.rpy,Sayori,That I might like you more than you like me...,"['might', 'like', 'like', '...']",10,0.5,0.5,0.8,3
script-ch4.rpy,Sayori,Its true isnt it?,"['true', 'isnt', '?']",4,0.35,0.65,1.0,0
script-ch4.rpy,Sayori,I was weak and started to like you too much...,"['weak', 'started', 'like', 'much', '...']",10,-0.0875,0.4125,1.0,0
script-ch4.rpy,Sayori,I did this to myself.,[],5,0.0,0.0,1.0,3
script-ch4.rpy,Sayori,player...,"['player', '...']",1,0.0,0.0,1.0,4
script-ch4.rpy,Sayori,I like you so much that I want to die!,"['like', 'much', 'want', 'die', '!']",10,0.25,0.2,0.9,3
script-ch4.rpy,Sayori,Thats how I feel!,"['thats', 'feel', '!']",4,0.0,0.0,1.0,1
script-ch4.rpy,Sayori,And...and...,"['...', '...']",2,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Eh--?,"['eh', '--', '?']",1,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,player...,"['player', '...']",1,0.0,0.0,1.0,4
script-ch4.rpy,Sayori,player...,"['player', '...']",1,0.0,0.0,1.0,4
script-ch4.rpy,Sayori,Is this...really okay?,"['...', 'really', 'okay', '?']",4,0.5,0.5,1.0,3
script-ch4.rpy,Sayori,I love you player...,"['love', 'player', '...']",4,0.5,0.6,1.0,4
script-ch4.rpy,Sayori,I want to be with you forever.,"['want', 'forever']",7,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,...,['...'],0,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,What is this...?,"['...', '?']",3,0.0,0.0,1.0,3
script-ch4.rpy,Sayori,Im supposed to be happy right now...,"['im', 'supposed', 'happy', 'right', '...']",7,0.5428571428571429,0.7678571428571428,1.0,0
script-ch4.rpy,Sayori,I always thought this would be the happiest moment for me.,"['always', 'thought', 'would', 'happiest', 'moment']",11,0.0,0.0,1.0,3
script-ch4.rpy,Sayori,But why...?,"['...', '?']",2,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Even now...,"['even', '...']",2,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Why wont the rainclouds go away?,"['wont', 'rainclouds', 'go', 'away', '?']",6,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Theyre not going away at all player...,"['theyre', 'going', 'away', 'player', '...']",7,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,O-Okay...,"['o-okay', '...']",2,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,I...trust you...,"['...', 'trust', '...']",3,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,Ehehe...,"['ehehe', '...']",1,0.0,0.0,1.0,2
script-ch4.rpy,Sayori,What are you saying?,"['saying', '?']",4,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,I dont want to think about those things you know?,"['dont', 'want', 'think', 'things', 'know', '?']",10,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,I want everything to be the same as it always has been.,"['want', 'everything', 'always']",12,0.0,0.125,0.9166666666666666,0
script-ch4.rpy,Sayori,Even if we really are...a couple.,"['even', 'really', '...', 'couple']",7,0.2,0.2,1.0,0
script-ch4.rpy,Sayori,I dont know if I could handle anything more right now...,"['dont', 'know', 'could', 'handle', 'anything', 'right', '...']",11,0.39285714285714285,0.5178571428571428,0.9090909090909091,0
script-ch4.rpy,Sayori,Its really new and scary to me.,"['really', 'new', 'scary']",7,-0.18181818181818182,0.7272727272727273,1.0,0
script-ch4.rpy,Sayori,Hey player...,"['hey', 'player', '...']",2,0.0,0.0,1.0,4
script-ch4.rpy,Sayori,Even if I get really really sad...,"['even', 'get', 'really', 'really', 'sad', '...']",7,-0.5,1.0,0.8571428571428571,0
script-ch4.rpy,Sayori,This is the best thing for me...right?,"['best', 'thing', '...', 'right', '?']",8,1.0,0.3,1.0,3
script-ch4.rpy,Sayori,I-I dont know...,"['i-i', 'dont', 'know', '...']",4,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,I dont understand what Im feeling.,"['dont', 'understand', 'im', 'feeling']",6,0.0,0.0,1.0,0
script-ch4.rpy,Sayori,It felt like a bunch of thorns when you told me you love me...,"['felt', 'like', 'bunch', 'thorns', 'told', 'love', '...']",14,0.5,0.6,0.8571428571428571,0
