file,name,line,tokens,words_num,polarity,subjectivity,lex_div,Cluster
script-ch23.rpy,Yuri,3y4 It feels like Im going to die if Im not breathing the same air as you.,"['3y4', 'feels', 'like', 'im', 'going', 'die', 'im', 'breathing', 'air']",17,0.0,0.125,0.9411764705882353,0
script-ch23.rpy,Yuri,Doesnt it feel nice to have someone care about you so much?,"['doesnt', 'feel', 'nice', 'someone', 'care', 'much', '?']",12,0.4,0.6,1.0,0
script-ch23.rpy,Yuri,To have someone who wants to revolve their entire life around you?,"['someone', 'wants', 'revolve', 'entire', 'life', 'around', '?']",12,0.1,0.3625,0.9166666666666666,0
script-ch23.rpy,Yuri,2y6 But if it feels so good...,"['2y6', 'feels', 'good', '...']",7,0.7,0.6000000000000001,1.0,1
script-ch23.rpy,Yuri,2y4 Then why does it feel more and more like something horrible is going to happen?,"['2y4', 'feel', 'like', 'something', 'horrible', 'going', 'happen', '?']",16,0.0,0.6666666666666666,0.9375,1
script-ch23.rpy,Yuri,2y6 Maybe thats why I tried stopping myself at first...,"['2y6', 'maybe', 'thats', 'tried', 'stopping', 'first', '...']",10,0.25,0.3333333333333333,1.0,1
script-ch23.rpy,Yuri,But the feeling is too strong now.,"['feeling', 'strong']",7,0.4333333333333333,0.7333333333333333,1.0,1
script-ch23.rpy,Yuri,3y1 I dont care anymore player!,"['3y1', 'dont', 'care', 'anymore', 'player', '!']",6,0.0,0.0,1.0,1
script-ch23.rpy,Yuri,I have to tell you!,"['tell', '!']",5,0.0,0.0,1.0,0
script-ch23.rpy,Yuri,3y4 Im...Im madly in love with you!,"['3y4', 'im', '...', 'im', 'madly', 'love', '!']",8,0.625,0.6,1.0,0
script-ch23.rpy,Yuri,It feels like every inch of my body...every drop of blood in me...is screaming your name.,"['feels', 'like', 'every', 'inch', 'body', '...', 'every', 'drop', 'blood', '...', 'screaming', 'name']",18,0.0,0.0,0.9375,1
script-ch23.rpy,Yuri,3y3 I dont care what the consequences are anymore!,"['3y3', 'dont', 'care', 'consequences', 'anymore', '!']",9,0.0,0.0,1.0,1
script-ch23.rpy,Yuri,I dont care if Monika is listening!,"['dont', 'care', 'monika', 'listening', '!']",7,0.0,0.0,1.0,1
script-ch23.rpy,Yuri,Please player just know how much I love you.,"['please', 'player', 'know', 'much', 'love']",9,0.5,0.6,1.0,0
script-ch23.rpy,Yuri,I love you so much that I even touch myself with the pen I stole from you.,"['love', 'much', 'even', 'touch', 'pen', 'stole']",17,0.35,0.4,0.8235294117647058,0
script-ch23.rpy,Yuri,3y4 I just want to pull your skin open and crawl inside of you.,"['3y4', 'want', 'pull', 'skin', 'open', 'crawl', 'inside']",14,0.0,0.5,1.0,0
script-ch23.rpy,Yuri,3y6 I want you all to myself.,"['3y6', 'want']",7,0.0,0.0,1.0,0
script-ch23.rpy,Yuri,And I will be only yours.,[],6,0.0,1.0,1.0,1
script-ch23.rpy,Yuri,Doesnt that sound perfect?,"['doesnt', 'sound', 'perfect', '?']",4,0.7,0.7,1.0,1
script-ch23.rpy,Yuri,Tell me player.,"['tell', 'player']",3,0.0,0.0,1.0,3
script-ch23.rpy,Yuri,Tell me you want to be my lover.,"['tell', 'want', 'lover']",8,0.0,0.0,1.0,0
script-ch23.rpy,Yuri,Do you accept my confession?,"['accept', 'confession', '?']",5,0.0,0.0,1.0,0
script-ch23.rpy,Yuri,...Ahahaha.,"['...', 'ahahaha']",1,0.0,0.0,1.0,1
script-ch23.rpy,Yuri,Ahahahahahaha!,"['ahahahahahaha', '!']",1,0.0,0.0,1.0,1
script-ch23.rpy,Yuri,3y5 Ahahahahahahahaha!,"['3y5', 'ahahahahahahahaha', '!']",2,0.0,0.0,1.0,1
script-ch23.rpy,Yuri,3y3 AHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAnw,"['3y3', 'ahahahahahahahahahahahahahahahahahahahahahahahanw']",2,0.0,0.0,1.0,1
script-ch23.rpy,Yuri,persistent.yuri_kill gtext,"['persistent.yuri_kill', 'gtext']",3,0.0,0.0,1.0,1
script-ch23.rpy,Yuri,gtext,['gtext'],1,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Were you practicing piano again?,"['practicing', 'piano', '?']",5,0.0,0.0,1.0,0
script-ch3.rpy,Yuri,You must have a lot of determination.,"['must', 'lot', 'determination']",7,0.0,0.0,1.0,0
script-ch3.rpy,Yuri,Starting this club and now picking up piano...,"['starting', 'club', 'picking', 'piano', '...']",8,0.0,0.1,1.0,1
script-ch3.rpy,Yuri,Excuse me...,"['excuse', '...']",2,-0.05,0.05,1.0,1
script-ch3.rpy,Yuri,...,['...'],0,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,I...didnt mean to bother you or anything...,"['...', 'didnt', 'mean', 'bother', 'anything', '...']",8,-0.3125,0.6875,1.0,0
script-ch3.rpy,Yuri,But...,['...'],1,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,I could tell that you wanted to be alone with your thoughts...,"['could', 'tell', 'wanted', 'alone', 'thoughts', '...']",12,0.0,0.0,1.0,0
script-ch3.rpy,Yuri,Well...,"['well', '...']",1,0.0,0.0,1.0,3
script-ch3.rpy,Yuri,Its something that I do a lot...,"['something', 'lot', '...']",7,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,So it wasnt hard for me to spot based on your posture and expression.,"['wasnt', 'hard', 'spot', 'based', 'posture', 'expression']",14,-0.2916666666666667,0.5416666666666666,1.0,1
script-ch3.rpy,Yuri,N-Not that I was staring or anything...!,"['n-not', 'staring', 'anything', '...', '!']",8,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,I didnt do anything creepy like that...!,"['didnt', 'anything', 'creepy', 'like', '...', '!']",7,-0.625,1.0,1.0,1
script-ch3.rpy,Yuri,Dont apologize...,"['dont', 'apologize', '...']",2,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Your troubles are only the concern of those who willingly share in that concern.,"['troubles', 'concern', 'willingly', 'share', 'concern']",14,0.125,0.875,0.8571428571428571,1
script-ch3.rpy,Yuri,Of course there are certainly those who find the most comfort in keeping to themselves...,"['course', 'certainly', 'find', 'comfort', 'keeping', '...']",15,0.35714285714285715,0.5357142857142857,1.0,1
script-ch3.rpy,Yuri,But if you would prefer to share whats on your mind then I would be glad to listen.,"['would', 'prefer', 'share', 'whats', 'mind', 'would', 'glad', 'listen']",18,0.5,1.0,0.8888888888888888,0
script-ch3.rpy,Yuri,Sayori...?,"['sayori', '...', '?']",1,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Oh?,"['oh', '?']",1,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Thats quite romantic...,"['thats', 'quite', 'romantic', '...']",3,0.0,0.5,1.0,1
script-ch3.rpy,Yuri,S-Sorry!,"['s-sorry', '!']",2,0.0,0.0,1.0,3
script-ch3.rpy,Yuri,I didnt mean to say something stupid...!,"['didnt', 'mean', 'say', 'something', 'stupid', '...', '!']",7,-0.65625,0.84375,1.0,1
script-ch3.rpy,Yuri,Ah...I see...,"['ah', '...', 'see', '...']",3,0.0,0.0,1.0,2
script-ch3.rpy,Yuri,Then perhaps it is unusual for her to be dismissive to you about her feelings...,"['perhaps', 'unusual', 'dismissive', 'feelings', '...']",15,0.2,1.0,0.8,0
script-ch3.rpy,Yuri,player...,"['player', '...']",1,0.0,0.0,1.0,3
script-ch3.rpy,Yuri,The world is full of meaning often hidden deep beneath plain sight.,"['world', 'full', 'meaning', 'often', 'hidden', 'deep', 'beneath', 'plain', 'sight']",12,-0.007738095238095238,0.4101190476190476,1.0,1
script-ch3.rpy,Yuri,And there are many untold mysteries behind every person no matter how well you may know them.,"['many', 'untold', 'mysteries', 'behind', 'every', 'person', 'matter', 'well', 'may', 'know']",17,0.04999999999999999,0.6,1.0,0
script-ch3.rpy,Yuri,Mm...,"['mm', '...']",1,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,I think that Sayori is a very complex person.,"['think', 'sayori', 'complex', 'person']",9,-0.39,0.52,1.0,1
script-ch3.rpy,Yuri,Her mannerisms on the outside dont always match what may be going on inside her head...,"['mannerisms', 'outside', 'dont', 'always', 'match', 'may', 'going', 'inside', 'head', '...']",16,0.0,0.05,0.875,1
script-ch3.rpy,Yuri,And she may not always know what she wants.,"['may', 'always', 'know', 'wants']",9,0.2,0.1,0.8888888888888888,1
script-ch3.rpy,Yuri,I noticed her strange behavior today too...,"['noticed', 'strange', 'behavior', 'today', '...']",7,-0.05,0.15,1.0,1
script-ch3.rpy,Yuri,And I also feel some concern for her.,"['also', 'feel', 'concern']",8,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,But in your case it looked like she was fully occupying your thoughts wasnt she?,"['case', 'looked', 'like', 'fully', 'occupying', 'thoughts', 'wasnt', '?']",15,0.0,0.0,0.8666666666666667,1
script-ch3.rpy,Yuri,Sayori...,"['sayori', '...']",1,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,She really...means a lot to you doesnt she?,"['really', '...', 'means', 'lot', 'doesnt', '?']",9,0.0,0.0,0.875,0
script-ch3.rpy,Yuri,...,['...'],0,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Sometimes...,"['sometimes', '...']",1,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,A persons mysteries are untold even to themselves.,"['persons', 'mysteries', 'untold', 'even']",8,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,And you as someone honest and caring...,"['someone', 'honest', 'caring', '...']",7,0.6,0.9,0.8571428571428571,0
script-ch3.rpy,Yuri,May uncover feelings you werent aware were in you.,"['may', 'uncover', 'feelings', 'werent', 'aware']",9,0.25,0.25,0.8888888888888888,0
script-ch3.rpy,Yuri,T-That is...,"['t-that', '...']",3,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,I think that...,"['think', '...']",3,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,She would be a very fortunate person...,"['would', 'fortunate', 'person', '...']",7,0.52,0.9099999999999999,1.0,1
script-ch3.rpy,Yuri,To have you...feel that way about her.,"['...', 'feel', 'way']",8,0.0,0.0,1.0,0
script-ch3.rpy,Yuri,A-Ah...,"['a-ah', '...']",2,0.0,0.0,1.0,2
script-ch3.rpy,Yuri,Thats not...a compliment is it?,"['thats', '...', 'compliment', '?']",6,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Well...,"['well', '...']",1,0.0,0.0,1.0,3
script-ch3.rpy,Yuri,As long as youre okay with it.,"['long', 'youre', 'okay']",7,0.225,0.45,0.8571428571428571,1
script-ch3.rpy,Yuri,Something did sound a bit unusual...,"['something', 'sound', 'bit', 'unusual', '...']",6,0.30000000000000004,0.7,1.0,1
script-ch3.rpy,Yuri,Thats right.,"['thats', 'right']",2,0.2857142857142857,0.5357142857142857,1.0,1
script-ch3.rpy,Yuri,You deviated from your usual catchphrase when addressing the club.,"['deviated', 'usual', 'catchphrase', 'addressing', 'club']",10,-0.25,0.25,1.0,0
script-ch3.rpy,Yuri,Uu...,"['uu', '...']",1,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Stagnating air is common foreshadowing that something terrible is about to happen...,"['stagnating', 'air', 'common', 'foreshadowing', 'something', 'terrible', 'happen', '...']",12,-0.65,0.75,0.9166666666666666,1
script-ch3.rpy,Yuri,Ah...,"['ah', '...']",1,0.0,0.0,1.0,2
script-ch3.rpy,Yuri,...It seems youre right.,"['...', 'seems', 'youre', 'right']",4,0.2857142857142857,0.5357142857142857,1.0,1
script-ch3.rpy,Yuri,Natsuki please show some decency...,"['natsuki', 'please', 'show', 'decency', '...']",5,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Is that so...?,"['...', '?']",3,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,I hope shes alright...,"['hope', 'shes', 'alright', '...']",4,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Hooooh?,"['hooooh', '?']",1,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,I...,['...'],1,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Im useless...,"['im', 'useless', '...']",2,-0.5,0.2,1.0,1
script-ch3.rpy,Yuri,Atmosphere...?,"['atmosphere', '...', '?']",1,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Um about that...,"['um', '...']",3,0.0,0.0,1.0,3
script-ch3.rpy,Yuri,I...,['...'],1,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,I love atmosphere!,"['love', 'atmosphere', '!']",3,0.625,0.6,1.0,1
script-ch3.rpy,Yuri,Ah...,"['ah', '...']",1,0.0,0.0,1.0,2
script-ch3.rpy,Yuri,I...suppose I wouldnt mind a bit of help...,"['...', 'suppose', 'wouldnt', 'mind', 'bit', 'help', '...']",9,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Um...,"['um', '...']",1,0.0,0.0,1.0,3
script-ch3.rpy,Yuri,If I recall Natsuki...,"['recall', 'natsuki', '...']",4,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,You mentioned that you would like to handle the baking on your own.,"['mentioned', 'would', 'like', 'handle', 'baking']",13,0.6,1.0,0.9230769230769231,0
script-ch3.rpy,Yuri,player may not like to be around if you only make him out to be a nuisance...,"['player', 'may', 'like', 'around', 'make', 'nuisance', '...']",17,0.0,1.0,0.8823529411764706,0
script-ch3.rpy,Yuri,So therefore...,"['therefore', '...']",2,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,He may be more suited to assisting with the decorations.,"['may', 'suited', 'assisting', 'decorations']",10,0.5,0.5,1.0,1
script-ch3.rpy,Yuri,W-What are you saying?!,"['w-what', 'saying', '?', '!']",5,0.0,0.0,1.0,0
script-ch3.rpy,Yuri,It will be extremely meticulous work...,"['extremely', 'meticulous', 'work', '...']",6,-0.125,1.0,1.0,1
script-ch3.rpy,Yuri,I-Im surprised as well!,"['i-im', 'surprised', 'well', '!']",5,0.125,0.9,1.0,3
script-ch3.rpy,Yuri,Very well...,"['well', '...']",2,0.2,0.3,1.0,3
script-ch3.rpy,Yuri,But Monika said--,"['monika', 'said', '--']",3,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Y-Yeah!,"['y-yeah', '!']",2,0.0,0.0,1.0,3
script-ch3.rpy,Yuri,I agree with Natsuki.,"['agree', 'natsuki']",4,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Not only is your work already most suitable for one person...,"['work', 'already', 'suitable', 'one', 'person', '...']",11,0.35000000000000003,0.75,1.0,1
script-ch3.rpy,Yuri,But you already have Sayori as well.,"['already', 'sayori', 'well']",7,0.0,0.0,1.0,0
script-ch3.rpy,Yuri,Monika you shouldnt let any ulterior motives interfere with this decision.,"['monika', 'shouldnt', 'let', 'ulterior', 'motives', 'interfere', 'decision']",11,0.0,0.0,1.0,0
script-ch3.rpy,Yuri,Thats...completely false Monika!,"['thats', '...', 'completely', 'false', 'monika', '!']",4,-0.5000000000000001,0.6,1.0,1
script-ch3.rpy,Yuri,Think of the club Monika...,"['think', 'club', 'monika', '...']",5,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,If we want our event to succeed then we need to appropriately distribute our resources.,"['want', 'event', 'succeed', 'need', 'appropriately', 'distribute', 'resources']",15,0.5,0.5,0.8,1
script-ch3.rpy,Yuri,Of course.,['course'],2,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Im used to it after all...,"['im', 'used', '...']",6,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,...,['...'],0,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,...,['...'],0,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,You didnt...really mean that did you?,"['didnt', '...', 'really', 'mean', '?']",7,-0.3125,0.6875,0.8333333333333334,0
script-ch3.rpy,Yuri,Im sorry...for being dumb.,"['im', 'sorry', '...', 'dumb']",5,-0.375,0.5,1.0,3
script-ch3.rpy,Yuri,Im going to do my best.,"['im', 'going', 'best']",6,1.0,0.3,1.0,1
script-ch3.rpy,Yuri,And all of us are going to make it a really great event.,"['us', 'going', 'make', 'really', 'great', 'event']",13,0.8,0.75,1.0,1
script-ch3.rpy,Yuri,M-Me...?,"['m-me', '...', '?']",2,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Im glad.,"['im', 'glad']",2,0.5,1.0,1.0,3
script-ch3.rpy,Yuri,I have a bad habit of overthinking these sorts of things...,"['bad', 'habit', 'overthinking', 'sorts', 'things', '...']",11,-0.6999999999999998,0.6666666666666666,0.9090909090909091,1
script-ch3.rpy,Yuri,So I think your assistance will be very useful.,"['think', 'assistance', 'useful']",9,0.39,0.0,1.0,1
script-ch3.rpy,Yuri,Well excited may not be the right word...,"['well', 'excited', 'may', 'right', 'word', '...']",8,0.33035714285714285,0.6428571428571428,1.0,1
script-ch3.rpy,Yuri,But I suppose Im looking forward to it a little bit.,"['suppose', 'im', 'looking', 'forward', 'little', 'bit']",11,-0.1875,0.5,1.0,1
script-ch3.rpy,Yuri,Natsuki!,"['natsuki', '!']",1,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,N-no--!,"['n-no', '--', '!']",2,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Thats not what I meant at all!,"['thats', 'meant', '!']",7,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,A-Ah...,"['a-ah', '...']",2,0.0,0.0,1.0,2
script-ch3.rpy,Yuri,I-Im sorry for this!,"['i-im', 'sorry', '!']",5,-0.625,1.0,1.0,3
script-ch3.rpy,Yuri,I dont really know why player picked me...,"['dont', 'really', 'know', 'player', 'picked', '...']",8,0.2,0.2,1.0,0
script-ch3.rpy,Yuri,And also...,"['also', '...']",2,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Your cupcakes are the best cupcakes Ive ever had!,"['cupcakes', 'best', 'cupcakes', 'ive', 'ever', '!']",9,1.0,0.3,0.8888888888888888,1
script-ch3.rpy,Yuri,They go really well with my tea!,"['go', 'really', 'well', 'tea', '!']",7,0.25,0.2,1.0,1
script-ch3.rpy,Yuri,And nothing that I do for the event will compare to that so...,"['nothing', 'event', 'compare', '...']",13,0.0,0.0,0.9230769230769231,1
script-ch3.rpy,Yuri,So...,['...'],1,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,W-Why?,"['w-why', '?']",2,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,I-I know Im not very good at it...,"['i-i', 'know', 'im', 'good', '...']",9,-0.26923076923076916,0.46153846153846156,1.0,0
script-ch3.rpy,Yuri,Im sorry if I said something bad!,"['im', 'sorry', 'said', 'something', 'bad', '!']",7,-0.6874999999999999,0.8333333333333333,1.0,3
script-ch3.rpy,Yuri,...?,"['...', '?']",0,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Ah...,"['ah', '...']",1,0.0,0.0,1.0,2
script-ch3.rpy,Yuri,...I believe you.,"['...', 'believe']",3,0.0,0.0,1.0,0
script-ch3.rpy,Yuri,U-Um--!,"['u-um', '--', '!']",2,0.0,0.0,1.0,3
script-ch3.rpy,Yuri,Sorry...,"['sorry', '...']",1,-0.5,1.0,1.0,3
script-ch3.rpy,Yuri,I realized that I dont have any way of contacting you this weekend...,"['realized', 'dont', 'way', 'contacting', 'weekend', '...']",13,0.0,0.0,0.9230769230769231,0
script-ch3.rpy,Yuri,I think...that would be the best way yes.,"['think', '...', 'would', 'best', 'way', 'yes']",9,1.0,0.3,1.0,1
script-ch3.rpy,Yuri,Okay.,['okay'],1,0.5,0.5,1.0,1
script-ch3.rpy,Yuri,Then Ill be stopping by your house on Sunday...,"['ill', 'stopping', 'house', 'sunday', '...']",9,-0.5,1.0,1.0,1
script-ch3.rpy,Yuri,I-Is that a problem...?,"['i-is', 'problem', '...', '?']",5,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Ah I suppose that makes sense...,"['ah', 'suppose', 'makes', 'sense', '...']",6,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,But if you dont mind...,"['dont', 'mind', '...']",5,0.0,0.0,1.0,0
script-ch3.rpy,Yuri,I think I would prefer going to your house.,"['think', 'would', 'prefer', 'going', 'house']",9,0.0,0.0,0.8888888888888888,1
script-ch3.rpy,Yuri,Dont underestimate yourself player.,"['dont', 'underestimate', 'player']",4,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,I think that well make a very productive team.,"['think', 'well', 'make', 'productive', 'team']",9,0.2,0.3,1.0,1
script-ch3.rpy,Yuri,Even if you only chose me because you felt bad or something...,"['even', 'chose', 'felt', 'bad', 'something', '...']",12,-0.3499999999999999,0.8333333333333333,0.9166666666666666,0
script-ch3.rpy,Yuri,...,['...'],0,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,I...dont know.,"['...', 'dont', 'know']",3,0.0,0.0,1.0,0
script-ch3.rpy,Yuri,Its difficult to come up with any other reason you may have chosen me...,"['difficult', 'come', 'reason', 'may', 'chosen', '...']",14,-0.3125,0.6875,1.0,0
script-ch3.rpy,Yuri,B-But...,"['b-but', '...']",2,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,Eh...?,"['eh', '...', '?']",1,0.0,0.0,1.0,3
script-ch3.rpy,Yuri,I...didnt realize...,"['...', 'didnt', 'realize', '...']",3,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,I...,['...'],1,0.0,0.0,1.0,1
script-ch3.rpy,Yuri,...I believe you!,"['...', 'believe', '!']",3,0.0,0.0,1.0,0
script-ch3.rpy,Yuri,And Im really looking forward to Sunday.,"['im', 'really', 'looking', 'forward', 'sunday']",7,0.2,0.2,1.0,1
script-ch4.rpy,Yuri,Ah...,"['ah', '...']",1,0.0,0.0,1.0,2
script-ch4.rpy,Yuri,Thank goodness...,"['thank', 'goodness', '...']",2,0.0,0.0,1.0,1
script-ch4.rpy,Yuri,No I just got here.,['got'],5,0.0,0.0,1.0,1
script-ch4.rpy,Yuri,But I started to get really nervous when nobody answered the doorbell...,"['started', 'get', 'really', 'nervous', 'nobody', 'answered', 'doorbell', '...']",12,0.2,0.2,1.0,1
script-ch4.rpy,Yuri,Ah...I suppose thats true...,"['ah', '...', 'suppose', 'thats', 'true', '...']",5,0.35,0.65,1.0,1
script-ch4.rpy,Yuri,I didnt think of that...for some reason.,"['didnt', 'think', '...', 'reason']",8,0.0,0.0,1.0,1
script-ch4.rpy,Yuri,Thats right.,"['thats', 'right']",2,0.2857142857142857,0.5357142857142857,1.0,1
script-ch4.rpy,Yuri,And did you manage to find everything I asked you to buy as well?,"['manage', 'find', 'everything', 'asked', 'buy', 'well', '?']",14,0.0,0.0,0.8571428571428571,0
script-ch4.rpy,Yuri,Im sure it will be fine.,"['im', 'sure', 'fine']",6,0.45833333333333337,0.6944444444444444,1.0,1
script-ch4.rpy,Yuri,Its so clean...,"['clean', '...']",3,0.3666666666666667,0.7000000000000001,1.0,1
script-ch4.rpy,Yuri,Thats very considerate of you to do.,"['thats', 'considerate']",7,0.2,0.3,1.0,0
script-ch4.rpy,Yuri,Hmm...,"['hmm', '...']",1,0.0,0.0,1.0,1
script-ch4.rpy,Yuri,Well I do enjoy cleaning...,"['well', 'enjoy', 'cleaning', '...']",5,0.4,0.5,1.0,3
script-ch4.rpy,Yuri,I would have gladly helped you clean.,"['would', 'gladly', 'helped', 'clean']",7,0.43333333333333335,0.8500000000000001,1.0,0
script-ch4.rpy,Yuri,A-Ah...,"['a-ah', '...']",2,0.0,0.0,1.0,2
script-ch4.rpy,Yuri,Im sorry...!,"['im', 'sorry', '...', '!']",2,-0.625,1.0,1.0,3
script-ch4.rpy,Yuri,I wasnt thinking for some reason...,"['wasnt', 'thinking', 'reason', '...']",6,0.0,0.0,1.0,1
script-ch4.rpy,Yuri,I was just spacing out!,"['spacing', '!']",5,0.0,0.0,1.0,1
script-ch4.rpy,Yuri,Ah...,"['ah', '...']",1,0.0,0.0,1.0,2
script-ch4.rpy,Yuri,Yes...,"['yes', '...']",1,0.0,0.0,1.0,1
script-ch4.rpy,Yuri,Um I have a few things planned that you can help with...,"['um', 'things', 'planned', 'help', '...']",12,-0.2,0.1,1.0,0
script-ch4.rpy,Yuri,Decorations and other atmospheric enhancements.,"['decorations', 'atmospheric', 'enhancements']",5,-0.0625,0.1875,1.0,1
script-ch4.rpy,Yuri,You know...,"['know', '...']",2,0.0,0.0,1.0,0
script-ch4.rpy,Yuri,Mood lighting aromatherapy candles...,"['mood', 'lighting', 'aromatherapy', 'candles', '...']",4,0.0,0.0,1.0,1
script-ch4.rpy,Yuri,Of course.,['course'],2,0.0,0.0,1.0,1
script-ch4.rpy,Yuri,I want to help take our guests to a faraway place.,"['want', 'help', 'take', 'guests', 'faraway', 'place']",11,0.0,0.0,0.9090909090909091,1
script-ch4.rpy,Yuri,Although many will stop by just out of curiosity...,"['although', 'many', 'stop', 'curiosity', '...']",9,0.5,0.5,1.0,1
script-ch4.rpy,Yuri,And for...cupcakes I guess...,"['...', 'cupcakes', 'guess', '...']",5,0.0,0.0,1.0,1
script-ch4.rpy,Yuri,Im determined to provide an experience that will leave them wanting more.,"['im', 'determined', 'provide', 'experience', 'leave', 'wanting']",12,0.5,0.5,1.0,1
script-ch4.rpy,Yuri,Ah--,"['ah', '--']",1,0.0,0.0,1.0,2
script-ch4.rpy,Yuri,Intense...?,"['intense', '...', '?']",1,0.2,1.0,1.0,1
script-ch4.rpy,Yuri,Is that...a bad thing?,"['...', 'bad', 'thing', '?']",5,-0.6999999999999998,0.6666666666666666,1.0,1
script-ch4.rpy,Yuri,I-Is that so...?,"['i-is', '...', '?']",4,0.0,0.0,1.0,1
script-ch4.rpy,Yuri,That makes me feel relieved...,"['makes', 'feel', 'relieved', '...']",5,0.0,0.0,1.0,1
script-ch4.rpy,Yuri,And kind of happy...,"['kind', 'happy', '...']",4,0.7,0.95,1.0,1
script-ch4.rpy,Yuri,Relax...,"['relax', '...']",1,0.0,0.0,1.0,1
script-ch4.rpy,Yuri,I brought some things for relaxation.,"['brought', 'things', 'relaxation']",6,0.0,0.0,1.0,1
script-ch4.rpy,Yuri,I was going to use them during the poetry event...,"['going', 'use', 'poetry', 'event', '...']",10,0.0,0.0,1.0,1
script-ch4.rpy,Yuri,Lets see...,"['lets', 'see', '...']",2,0.0,0.0,1.0,1
script-ch4.rpy,Yuri,I did some shopping on the way here so I happen to have these in my bag.,"['shopping', 'way', 'happen', 'bag']",17,0.0,0.0,0.9411764705882353,1
script-ch4.rpy,Yuri,I planned to cover the windows in black paper and use the candles to light the room.,"['planned', 'cover', 'windows', 'black', 'paper', 'use', 'candles', 'light', 'room']",17,0.11666666666666668,0.5666666666666667,0.8235294117647058,1
script-ch4.rpy,Yuri,I think that would be amazing dont you?,"['think', 'would', 'amazing', 'dont', '?']",8,0.6000000000000001,0.9,1.0,0
script-ch4.rpy,Yuri,Oh this?,"['oh', '?']",2,0.0,0.0,1.0,1
script-ch4.rpy,Yuri,Its a diffuser for essential oils.,"['diffuser', 'essential', 'oils']",6,0.0,0.3,1.0,1
script-ch4.rpy,Yuri,How familiar are you with aromatherapy?,"['familiar', 'aromatherapy', '?']",6,0.375,0.5,1.0,0
script-ch4.rpy,Yuri,Ah is that so?,"['ah', '?']",4,0.0,0.0,1.0,2
script-ch4.rpy,Yuri,Its one of my favorite contributors to a positive atmosphere.,"['one', 'favorite', 'contributors', 'positive', 'atmosphere']",10,0.36363636363636365,0.7727272727272727,1.0,1
script-ch4.rpy,Yuri,Depending on the oils or herbs you choose you can change the mood of the air itself.,"['depending', 'oils', 'herbs', 'choose', 'change', 'mood', 'air']",17,0.0,0.0,0.8235294117647058,0
script-ch4.rpy,Yuri,You can even feel it permeate through your body.,"['even', 'feel', 'permeate', 'body']",9,0.0,0.0,1.0,0
script-ch4.rpy,Yuri,Relaxation positive energy romance reflection...,"['relaxation', 'positive', 'energy', 'romance', 'reflection', '...']",5,0.22727272727272727,0.5454545454545454,1.0,1
