file,name,line,tokens,words_num,polarity,subjectivity,lex_div,Cluster
script-ch3.rpy,Natsuki,But anyway...,"['anyway', '...']",2,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Youre her best friend right?,"['youre', 'best', 'friend', 'right', '?']",5,0.6428571428571428,0.4178571428571428,1.0,0
script-ch3.rpy,Natsuki,Yeah.,['yeah'],1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Then in that case I think you should trust her a little more.,"['case', 'think', 'trust', 'little']",13,0.15625,0.5,1.0,2
script-ch3.rpy,Natsuki,If she needed you then you would be the first person she would go to right?,"['needed', 'would', 'first', 'person', 'would', 'go', 'right', '?']",16,0.26785714285714285,0.43452380952380953,0.8125,2
script-ch3.rpy,Natsuki,I mean some people just have those days.,"['mean', 'people', 'days']",8,-0.3125,0.6875,1.0,2
script-ch3.rpy,Natsuki,You cant always avoid it.,"['cant', 'always', 'avoid']",5,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,If anything she probably doesnt want you to worry about her because its not important.,"['anything', 'probably', 'doesnt', 'want', 'worry', 'important']",15,-0.2,1.0,1.0,2
script-ch3.rpy,Natsuki,Exactly.,['exactly'],1,0.25,0.25,1.0,0
script-ch3.rpy,Natsuki,If she needs you to worry about her then itll be a lot more obvious.,"['needs', 'worry', 'itll', 'lot', 'obvious']",15,0.25,0.5,1.0,2
script-ch3.rpy,Natsuki,She...,['...'],1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,She really means a lot to you doesnt she...?,"['really', 'means', 'lot', 'doesnt', '...', '?']",9,0.2,0.2,0.8888888888888888,2
script-ch3.rpy,Natsuki,I was not!!,"['!', '!']",3,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Jeez...if youre fine then lets hurry and get started already!,"['jeez', '...', 'youre', 'fine', 'lets', 'hurry', 'get', 'started', 'already', '!']",11,0.5208333333333334,0.5,1.0,0
script-ch3.rpy,Natsuki,Hold on a second!,"['hold', 'second', '!']",4,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Is it just me or did you say something strange just now?,"['say', 'something', 'strange', '?']",12,-0.05,0.15,0.9166666666666666,2
script-ch3.rpy,Natsuki,Jeez...,"['jeez', '...']",1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Why is the mood so weird today?,"['mood', 'weird', 'today', '?']",7,-0.5,1.0,1.0,0
script-ch3.rpy,Natsuki,Look even Yuri isnt immune to it.,"['look', 'even', 'yuri', 'isnt', 'immune']",7,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,Where the heck did she run off to anyway?,"['heck', 'run', 'anyway', '?']",9,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,I thought she just went to pee.,"['thought', 'went', 'pee']",7,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,Oh come on.,"['oh', 'come']",3,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Seriously?,"['seriously', '?']",1,-0.3333333333333333,0.6666666666666666,1.0,0
script-ch3.rpy,Natsuki,Of all the times to not go home with her you pick the time shes not feeling well?,"['times', 'go', 'home', 'pick', 'time', 'shes', 'feeling', 'well', '?']",18,0.0,0.0,0.8333333333333334,2
script-ch3.rpy,Natsuki,So much for you two being all lovey-dovey.,"['much', 'two', 'lovey-dovey']",9,0.2,0.2,1.0,0
script-ch3.rpy,Natsuki,I already know what iIm/i doing!,"['already', 'know', 'iim/i', '!']",7,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Challenge accepted!,"['challenge', 'accepted', '!']",2,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,...?,"['...', '?']",0,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,...,['...'],0,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Well even if you dont know how to bake theres always some dirty work I could give to you.,"['well', 'even', 'dont', 'know', 'bake', 'theres', 'always', 'dirty', 'work', 'could', 'give']",19,-0.6,0.8,0.8947368421052632,2
script-ch3.rpy,Natsuki,Its not like Monikas going to give me a choice and you shouldnt be sitting on your butt anyway...,"['like', 'monikas', 'going', 'give', 'choice', 'shouldnt', 'sitting', 'butt', 'anyway', '...']",19,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,Hold on! I never said that!,"['hold', '!', 'never', 'said', '!']",6,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,How hard could it be to make a few decorations anyway?,"['hard', 'could', 'make', 'decorations', 'anyway', '?']",11,-0.24583333333333335,0.3208333333333333,1.0,2
script-ch3.rpy,Natsuki,Sounds more like youre just making excuses for player to--,"['sounds', 'like', 'youre', 'making', 'excuses', 'player', '--']",10,0.5,0.5,1.0,2
script-ch3.rpy,Natsuki,And baking isnt?,"['baking', 'isnt', '?']",3,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Just what do you think--,"['think', '--']",5,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,You iliterally/i just said--,"['iliterally/i', 'said', '--']",5,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,Jeez...,"['jeez', '...']",1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Can we just settle this already?,"['settle', 'already', '?']",6,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,Hmph.,['hmph'],1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Monika said that Sayori was helping her!,"['monika', 'said', 'sayori', 'helping', '!']",7,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Jeez...,"['jeez', '...']",1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Do you really hate us that much?,"['really', 'hate', 'us', 'much', '?']",7,-0.30000000000000004,0.55,1.0,2
script-ch3.rpy,Natsuki,Hold on one second!,"['hold', 'one', 'second', '!']",4,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Monika youre the one who needs the least help out of all of us!,"['monika', 'youre', 'one', 'needs', 'least', 'help', 'us', '!']",14,-0.375,0.4,0.8571428571428571,0
script-ch3.rpy,Natsuki,That doesnt matter.,"['doesnt', 'matter']",3,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,You were the one who scared him into picking you in the first place.,"['one', 'scared', 'picking', 'first', 'place']",14,0.25,0.3333333333333333,0.8571428571428571,2
script-ch3.rpy,Natsuki,Youre the club president Monika.,"['youre', 'club', 'president', 'monika']",5,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Youre supposed to make responsible decisions for the club!,"['youre', 'supposed', 'make', 'responsible', 'decisions', 'club', '!']",9,0.25,0.55,1.0,2
script-ch3.rpy,Natsuki,iExcuse/i me?,"['iexcuse/i', '?']",3,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Yeah!,"['yeah', '!']",1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,We have a lot of work to do you know!,"['lot', 'work', 'know', '!']",10,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,We wont do as good of a job if you make us work alone.,"['wont', 'good', 'job', 'make', 'us', 'work', 'alone']",14,0.7,0.6000000000000001,1.0,2
script-ch3.rpy,Natsuki,So are you going to do the right thing iPresident/i?,"['going', 'right', 'thing', 'ipresident/i', '?']",11,0.2857142857142857,0.5357142857142857,1.0,2
script-ch3.rpy,Natsuki,Dont worry!,"['dont', 'worry', '!']",2,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Baking is a ton of fun!,"['baking', 'ton', 'fun', '!']",6,0.375,0.2,1.0,0
script-ch3.rpy,Natsuki,Youll definitely agree!,"['youll', 'definitely', 'agree', '!']",3,0.0,0.5,1.0,0
script-ch3.rpy,Natsuki,Th-Thats because--!,"['th-thats', '--', '!']",3,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,...,['...'],0,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,...Never mind okay?,"['...', 'never', 'mind', 'okay', '?']",3,0.5,0.5,1.0,0
script-ch3.rpy,Natsuki,So thats everything right?,"['thats', 'everything', 'right', '?']",4,0.2857142857142857,0.5357142857142857,1.0,0
script-ch3.rpy,Natsuki,Anything else we need to talk about?,"['anything', 'else', 'need', 'talk', '?']",7,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,Yes!,"['yes', '!']",1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Everything except the performance is gonna be awesome!,"['everything', 'except', 'performance', 'gon', 'na', 'awesome', '!']",8,1.0,1.0,0.875,0
script-ch3.rpy,Natsuki,Shes still sulking.,"['shes', 'still', 'sulking']",3,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,...,['...'],0,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Its not...,['...'],2,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,I mean its not that big of a deal or anything...,"['mean', 'big', 'deal', 'anything', '...']",11,-0.15625,0.39375,1.0,0
script-ch3.rpy,Natsuki,...?,"['...', '?']",0,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,That doesnt mean...,"['doesnt', 'mean', '...']",3,-0.3125,0.6875,1.0,0
script-ch3.rpy,Natsuki,...,['...'],0,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Uu...,"['uu', '...']",1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Look...,"['look', '...']",1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Yuri.,['yuri'],1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,You really are the most talented one here.,"['really', 'talented', 'one']",8,0.4666666666666666,0.5333333333333333,1.0,2
script-ch3.rpy,Natsuki,And...,['...'],1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,And youre going to help make the event a lot more fun and welcoming.,"['youre', 'going', 'help', 'make', 'event', 'lot', 'fun', 'welcoming']",14,0.4,0.35,0.9285714285714286,2
script-ch3.rpy,Natsuki,I mean the cupcakes will probably help a lot too...,"['mean', 'cupcakes', 'probably', 'help', 'lot', '...']",10,-0.3125,0.6875,1.0,0
script-ch3.rpy,Natsuki,But youre gonna make the atmosphere special.,"['youre', 'gon', 'na', 'make', 'atmosphere', 'special']",7,0.35714285714285715,0.5714285714285714,1.0,0
script-ch3.rpy,Natsuki,Thatll be really important for the way that people feel during the performances.,"['thatll', 'really', 'important', 'way', 'people', 'feel', 'performances']",13,0.4,1.0,0.9230769230769231,0
script-ch3.rpy,Natsuki,So...,['...'],1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,You need to stop being dumb and give yourself a little more credit!,"['need', 'stop', 'dumb', 'give', 'little', 'credit', '!']",13,0.020833333333333332,0.5,1.0,2
script-ch3.rpy,Natsuki,Um...,"['um', '...']",1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,N-Not really but...,"['n-not', 'really', '...']",4,0.2,0.2,1.0,0
script-ch3.rpy,Natsuki,Yeah.,['yeah'],1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Okay but Im staying here a bit longer.,"['okay', 'im', 'staying', 'bit', 'longer']",8,0.5,0.5,1.0,0
script-ch3.rpy,Natsuki,I barely got to do any reading today so...,"['barely', 'got', 'reading', 'today', '...']",9,0.05,0.1,1.0,2
script-ch3.rpy,Natsuki,Um where are you going?,"['um', 'going', '?']",5,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,We still need to figure out our plans for this weekend.,"['still', 'need', 'figure', 'plans', 'weekend']",11,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,You literally wouldve gotten home and realized that you didnt even have a way to contact me.,"['literally', 'wouldve', 'gotten', 'home', 'realized', 'didnt', 'even', 'way', 'contact']",17,0.0,0.0,0.9411764705882353,2
script-ch3.rpy,Natsuki,Jeez good thing I stopped you.,"['jeez', 'good', 'thing', 'stopped']",6,0.7,0.6000000000000001,1.0,0
script-ch3.rpy,Natsuki,Im giving you my number okay?,"['im', 'giving', 'number', 'okay', '?']",6,0.5,0.5,1.0,2
script-ch3.rpy,Natsuki,Youd better not make it weird or anything!,"['youd', 'better', 'make', 'weird', 'anything', '!']",8,-0.0625,0.75,1.0,0
script-ch3.rpy,Natsuki,Hmph...,"['hmph', '...']",1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Okay...,"['okay', '...']",1,0.5,0.5,1.0,0
script-ch3.rpy,Natsuki,Im coming over on Sunday.,"['im', 'coming', 'sunday']",5,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Ill bring all the ingredients.,"['ill', 'bring', 'ingredients']",5,-0.5,1.0,1.0,0
script-ch3.rpy,Natsuki,Well yeah.,"['well', 'yeah']",2,0.0,0.0,1.0,1
script-ch3.rpy,Natsuki,Whats wrong with that?,"['whats', 'wrong', '?']",4,-0.5,0.9,1.0,0
script-ch3.rpy,Natsuki,Yeah right.,"['yeah', 'right']",2,0.2857142857142857,0.5357142857142857,1.0,0
script-ch3.rpy,Natsuki,Like I could have a guy over my house...,"['like', 'could', 'guy', 'house', '...']",9,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,My dad would kill me.,"['dad', 'would', 'kill']",5,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Yeah how do you think I feel?,"['yeah', 'think', 'feel', '?']",7,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,I cant do anything when my dad is home...,"['cant', 'anything', 'dad', 'home', '...']",9,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Anyway...I just needed to complain for a second.,"['anyway', '...', 'needed', 'complain', 'second']",9,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,We have each others numbers now.,"['others', 'numbers']",6,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Thats all I needed from you.,"['thats', 'needed']",6,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,I guess Ill text you when Im coming over.,"['guess', 'ill', 'text', 'im', 'coming']",9,-0.5,1.0,1.0,0
script-ch3.rpy,Natsuki,Yeah.,['yeah'],1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Im really gonna show you why I love baking so much.,"['im', 'really', 'gon', 'na', 'show', 'love', 'baking', 'much']",11,0.3,0.3333333333333333,1.0,2
script-ch3.rpy,Natsuki,So youd better look forward to it.,"['youd', 'better', 'look', 'forward']",7,0.5,0.5,1.0,2
script-ch3.rpy,Natsuki,Well--!,"['well', '--', '!']",1,0.0,0.0,1.0,1
script-ch3.rpy,Natsuki,I was...just saying that.,"['...', 'saying']",5,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,Its not like I could act like...in front of everyone...,"['like', 'could', 'act', 'like', '...', 'front', 'everyone', '...']",11,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,That I was looking forward to this.,"['looking', 'forward']",7,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,Well kind of!,"['well', 'kind', '!']",3,0.75,0.9,1.0,1
script-ch3.rpy,Natsuki,Just because...I never got to bake with someone else before.,"['...', 'never', 'got', 'bake', 'someone', 'else']",11,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,Thats all it is so...,"['thats', '...']",5,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Ah--,"['ah', '--']",1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,...,['...'],0,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,...Never mind.,"['...', 'never', 'mind']",2,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Are you serious?,"['serious', '?']",3,-0.3333333333333333,0.6666666666666666,1.0,2
script-ch3.rpy,Natsuki,Why would you--,"['would', '--']",3,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,N-No...,"['n-no', '...']",2,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,I was just saying--,"['saying', '--']",4,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,Ugh...,"['ugh', '...']",1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,I mean yeah.,"['mean', 'yeah']",3,-0.3125,0.6875,1.0,0
script-ch3.rpy,Natsuki,I already said I would be fine.,"['already', 'said', 'would', 'fine']",7,0.4166666666666667,0.5,0.8571428571428571,0
script-ch3.rpy,Natsuki,...,['...'],0,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,What??,"['?', '?']",1,0.0,0.0,1.0,1
script-ch3.rpy,Natsuki,Why is everyone yelling at me?,"['everyone', 'yelling', '?']",6,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,I didnt even do anything...!,"['didnt', 'even', 'anything', '...', '!']",5,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,I get it I get it.,"['get', 'get']",6,0.0,0.0,0.5,2
script-ch3.rpy,Natsuki,Im kinda surprised though...,"['im', 'kinda', 'surprised', 'though', '...']",4,0.1,0.9,1.0,0
script-ch3.rpy,Natsuki,Um...,"['um', '...']",1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,Well Im the one acting immature...,"['well', 'im', 'one', 'acting', 'immature', '...']",6,0.0,0.0,1.0,1
script-ch3.rpy,Natsuki,I already know that.,"['already', 'know']",4,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,But youre trying to cheer me up all of a sudden...,"['youre', 'trying', 'cheer', 'sudden', '...']",11,0.0,0.5,1.0,2
script-ch3.rpy,Natsuki,No...,['...'],1,0.0,0.0,1.0,0
script-ch3.rpy,Natsuki,I kinda appreciated it.,"['kinda', 'appreciated']",4,0.2,0.1,1.0,0
script-ch3.rpy,Natsuki,Im sorry...for making a big deal out of nothing.,"['im', 'sorry', '...', 'making', 'big', 'deal', 'nothing']",10,0.0,0.1,1.0,0
script-ch3.rpy,Natsuki,But Im going to say this.,"['im', 'going', 'say']",6,0.0,0.0,1.0,2
script-ch3.rpy,Natsuki,You better bet that my cupcakes are going to be the best part of the whole event!,"['better', 'bet', 'cupcakes', 'going', 'best', 'part', 'whole', 'event', '!']",17,0.5833333333333334,0.4000000000000001,0.8823529411764706,2
script-ch3.rpy,Natsuki,Alright lets get out of here then.,"['alright', 'lets', 'get']",7,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Sup?,"['sup', '?']",1,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Jeez dont make it feel so awkward already!,"['jeez', 'dont', 'make', 'feel', 'awkward', 'already', '!']",8,-0.75,1.0,1.0,0
script-ch4.rpy,Natsuki,Its gonna be a long afternoon so dont be weird just because youre not used to seeing me outside of school.,"['gon', 'na', 'long', 'afternoon', 'dont', 'weird', 'youre', 'used', 'seeing', 'outside', 'school']",21,-0.18333333333333335,0.48333333333333334,0.9523809523809523,2
script-ch4.rpy,Natsuki,Anyway Im coming in.,"['anyway', 'im', 'coming']",4,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Well I didnt want to come all this way to find out that your kitchen isnt equipped for the job.,"['well', 'didnt', 'want', 'come', 'way', 'find', 'kitchen', 'isnt', 'equipped', 'job']",20,0.0,0.0,0.95,2
script-ch4.rpy,Natsuki,You bought everything I asked you to right?,"['bought', 'everything', 'asked', 'right', '?']",8,0.2857142857142857,0.5357142857142857,0.875,2
script-ch4.rpy,Natsuki,Good!,"['good', '!']",1,0.875,0.6000000000000001,1.0,0
script-ch4.rpy,Natsuki,Glad I could count on you to do your part.,"['glad', 'could', 'count', 'part']",10,0.5,1.0,1.0,2
script-ch4.rpy,Natsuki,What youre not even gonna offer to take this heavy bag from me?,"['youre', 'even', 'gon', 'na', 'offer', 'take', 'heavy', 'bag', '?']",13,-0.2,0.5,1.0,2
script-ch4.rpy,Natsuki,Wheres your hospitality player?,"['wheres', 'hospitality', 'player', '?']",4,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Ahaha!,"['ahaha', '!']",1,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,I carried that all the way here.,"['carried', 'way']",7,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Are you impressed?,"['impressed', '?']",3,1.0,1.0,1.0,2
script-ch4.rpy,Natsuki,Ehehe~,['ehehe~'],1,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Its because Im so small isnt it?,"['im', 'small', 'isnt', '?']",7,-0.25,0.4,1.0,0
script-ch4.rpy,Natsuki,You jerk.,['jerk'],2,0.0,0.0,1.0,2
script-ch4.rpy,Natsuki,Eh?,"['eh', '?']",1,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Um...,"['um', '...']",1,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Its not like I hate it...,"['like', 'hate', '...']",6,-0.8,0.9,1.0,2
script-ch4.rpy,Natsuki,I mean sometimes I like proving people wrong when they only think Im worth my size.,"['mean', 'sometimes', 'like', 'proving', 'people', 'wrong', 'think', 'im', 'worth', 'size']",16,-0.128125,0.671875,0.9375,0
script-ch4.rpy,Natsuki,Its fun when I get to be small and also better than other people.,"['fun', 'get', 'small', 'also', 'better', 'people']",14,0.10625000000000001,0.36875,1.0,0
script-ch4.rpy,Natsuki,But...,['...'],1,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,...Jeez never mind!,"['...', 'jeez', 'never', 'mind', '!']",3,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,What are you making me say?,"['making', 'say', '?']",6,0.0,0.0,1.0,2
script-ch4.rpy,Natsuki,Dont think you can make me talk about weird things just because were not at school!,"['dont', 'think', 'make', 'talk', 'weird', 'things', 'school', '!']",16,-0.625,1.0,1.0,2
script-ch4.rpy,Natsuki,Are we getting started or what? Theres a lot of stuff I gotta teach you.,"['getting', 'started', '?', 'theres', 'lot', 'stuff', 'got', 'ta', 'teach']",15,0.0,0.0,1.0,2
script-ch4.rpy,Natsuki,What??,"['?', '?']",1,0.0,0.0,1.0,1
script-ch4.rpy,Natsuki,H-Hey!,"['h-hey', '!']",2,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Now you iare/i treating me like a kid!,"['iare/i', 'treating', 'like', 'kid', '!']",9,0.0,0.0,1.0,2
script-ch4.rpy,Natsuki,I was just trying to be a little nicer to you you know.,"['trying', 'little', 'nicer', 'know']",13,-0.1875,0.5,0.7692307692307693,2
script-ch4.rpy,Natsuki,And just because I dont have a mature and sexy figure like Yuri doesnt mean you should treat me like--,"['dont', 'mature', 'sexy', 'figure', 'like', 'yuri', 'doesnt', 'mean', 'treat', 'like', '--']",20,0.09583333333333333,0.5958333333333333,0.9,2
script-ch4.rpy,Natsuki,A-Ah--,"['a-ah', '--']",2,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Forget it!,"['forget', '!']",2,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,I didnt say anything!,"['didnt', 'say', 'anything', '!']",4,0.0,0.0,1.0,2
script-ch4.rpy,Natsuki,Eh?,"['eh', '?']",1,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Ah...,"['ah', '...']",1,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,How would...you know that anyway?,"['would', '...', 'know', 'anyway', '?']",6,0.0,0.0,1.0,2
script-ch4.rpy,Natsuki,...,['...'],0,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,...Gross.,"['...', 'gross']",1,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Who else?,"['else', '?']",2,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Ahaha!,"['ahaha', '!']",1,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,You get all sour when a girl calls you gross.,"['get', 'sour', 'girl', 'calls', 'gross']",10,-0.07500000000000001,0.049999999999999996,0.9,2
script-ch4.rpy,Natsuki,I finally found your weakness player.,"['finally', 'found', 'weakness', 'player']",6,0.0,1.0,1.0,0
script-ch4.rpy,Natsuki,player where did you put the food coloring?,"['player', 'put', 'food', 'coloring', '?']",8,0.0,0.0,1.0,2
script-ch4.rpy,Natsuki,The batters going in the oven soon so I need to fill the trays.,"['batters', 'going', 'oven', 'soon', 'need', 'fill', 'trays']",14,0.0,0.0,0.8571428571428571,0
script-ch4.rpy,Natsuki,To color the batter of course!,"['color', 'batter', 'course', '!']",6,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Im making each tray a different color.,"['im', 'making', 'tray', 'different', 'color']",7,0.0,0.6,1.0,0
script-ch4.rpy,Natsuki,That way even if the flavors arent different everyone can still pick their favorite.,"['way', 'even', 'flavors', 'arent', 'different', 'everyone', 'still', 'pick', 'favorite']",14,0.25,0.8,1.0,0
script-ch4.rpy,Natsuki,Do you want to?,"['want', '?']",4,0.0,0.0,1.0,2
script-ch4.rpy,Natsuki,Come on...,"['come', '...']",2,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Youre not putting any heart into this at all!,"['youre', 'putting', 'heart', '!']",9,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Cant you at least try to have fun?,"['cant', 'least', 'try', 'fun', '?']",8,0.0,0.30000000000000004,1.0,2
script-ch4.rpy,Natsuki,See?,"['see', '?']",1,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Its not like baking is just about following instructions.,"['like', 'baking', 'following', 'instructions']",9,0.0,0.1,1.0,0
script-ch4.rpy,Natsuki,The presentation is where you get to be creative and have the most fun.,"['presentation', 'get', 'creative', 'fun']",14,0.43333333333333335,0.5666666666666667,0.8571428571428571,2
script-ch4.rpy,Natsuki,Its a million times more worth it in the end if just looking at it makes everyones eyes lighten up.,"['million', 'times', 'worth', 'end', 'looking', 'makes', 'everyones', 'eyes', 'lighten']",20,0.4,0.3,0.95,2
script-ch4.rpy,Natsuki,Sounds like youre starting to understand.,"['sounds', 'like', 'youre', 'starting', 'understand']",6,0.0,0.1,1.0,2
script-ch4.rpy,Natsuki,Just make sure you completely finish mixing the icing before you mess with the food coloring.,"['make', 'sure', 'completely', 'finish', 'mixing', 'icing', 'mess', 'food', 'coloring']",16,0.14166666666666666,0.48796296296296293,0.875,2
script-ch4.rpy,Natsuki,Eh?,"['eh', '?']",1,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,The icings still all lumpy!,"['icings', 'still', 'lumpy', '!']",5,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Are you even trying?,"['even', 'trying', '?']",4,0.0,0.0,1.0,2
script-ch4.rpy,Natsuki,Jeez Ill be here all night if you do it like that.,"['jeez', 'ill', 'night', 'like']",12,-0.5,1.0,1.0,2
script-ch4.rpy,Natsuki,Here look.,['look'],2,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,You really need to...beat...the crap out of it!,"['really', 'need', '...', 'beat', '...', 'crap', '!']",10,-0.4,0.5,1.0,2
script-ch4.rpy,Natsuki,See?,"['see', '?']",1,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Hey!,"['hey', '!']",1,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,I dont want iyour/i gross fingers in my icing.,"['dont', 'want', 'iyour/i', 'gross', 'fingers', 'icing']",10,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Dont make me beat the crap out of you next!,"['dont', 'make', 'beat', 'crap', 'next', '!']",10,-0.4,0.4,1.0,2
script-ch4.rpy,Natsuki,Gross!,"['gross', '!']",1,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,You got it on my face!,"['got', 'face', '!']",6,0.0,0.0,1.0,2
script-ch4.rpy,Natsuki,Nnn--,"['nnn', '--']",1,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Jeez...,"['jeez', '...']",1,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,You know what?,"['know', '?']",3,0.0,0.0,1.0,2
script-ch4.rpy,Natsuki,Take this!,"['take', '!']",2,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Ahahaha! Stop!,"['ahahaha', '!', 'stop', '!']",2,0.0,0.0,1.0,0
script-ch4.rpy,Natsuki,Fine fine!,"['fine', 'fine', '!']",2,0.46875,0.5,0.5,0
script-ch4.rpy,Natsuki,Im sorry for calling you gross.,"['im', 'sorry', 'calling', 'gross']",6,-0.25,0.5,1.0,0
