file,name,line,tokens,words_num,polarity,subjectivity,lex_div,Cluster
script-ch4.rpy,MC,Are you listening to yourself right now?,"['listening', 'right', '?']",7,0.2857142857142857,0.5357142857142857,1.0,3
script-ch4.rpy,MC,I know something happened to you.,"['know', 'something', 'happened']",6,0.0,0.0,1.0,3
script-ch4.rpy,MC,Theres no other explanation for you to be like this.,"['theres', 'explanation', 'like']",10,0.0625,0.375,1.0,3
script-ch4.rpy,MC,So tell me already...!,"['tell', 'already', '...', '!']",4,0.0,0.0,1.0,3
script-ch4.rpy,MC,Until I know I wont be able to stop thinking about it!,"['know', 'wont', 'able', 'stop', 'thinking', '!']",12,0.625,0.625,0.9166666666666666,0
script-ch4.rpy,MC,Seeing what?,"['seeing', '?']",2,0.0,0.0,1.0,0
script-ch4.rpy,MC,What are you talking about Sayori?,"['talking', 'sayori', '?']",6,0.0,0.0,1.0,3
script-ch4.rpy,MC,...,['...'],0,0.0,0.0,1.0,0
script-ch4.rpy,MC,...Why Sayori?,"['...', 'sayori', '?']",2,0.0,0.0,1.0,2
script-ch4.rpy,MC,Why is it that youve never told me about this?,"['youve', 'never', 'told', '?']",10,0.0,0.0,1.0,0
script-ch4.rpy,MC,It almost feels like Ive been betrayed as your close friend.,"['almost', 'feels', 'like', 'ive', 'betrayed', 'close', 'friend']",11,0.0,0.0,1.0,0
script-ch4.rpy,MC,Because if I knew I would have done everything I could to support you!,"['knew', 'would', 'done', 'everything', 'could', 'support', '!']",14,0.0,0.0,0.8571428571428571,3
script-ch4.rpy,MC,Even if theres only so much that I could do...,"['even', 'theres', 'much', 'could', '...']",10,0.1,0.6,1.0,3
script-ch4.rpy,MC,I would have tried a little bit harder to make every day a little better for you.,"['would', 'tried', 'little', 'bit', 'harder', 'make', 'every', 'day', 'little', 'better']",17,0.0062500000000000056,0.375,0.8823529411764706,3
script-ch4.rpy,MC,Thats why Im your friend!,"['thats', 'im', 'friend', '!']",5,0.0,0.0,1.0,0
script-ch4.rpy,MC,All you had to do was tell me!,"['tell', '!']",8,0.0,0.0,1.0,3
script-ch4.rpy,MC,Youre right that I dont understand...,"['youre', 'right', 'dont', 'understand', '...']",6,0.2857142857142857,0.5357142857142857,1.0,0
script-ch4.rpy,MC,I dont understand your feelings at all Sayori.,"['dont', 'understand', 'feelings', 'sayori']",8,0.0,0.0,1.0,0
script-ch4.rpy,MC,But I dont need to understand.,"['dont', 'need', 'understand']",6,0.0,0.0,1.0,0
script-ch4.rpy,MC,Whatever it takes for me to help you stop hurting...,"['whatever', 'takes', 'help', 'stop', 'hurting', '...']",10,0.0,0.0,1.0,3
script-ch4.rpy,MC,Thats what Ill do.,"['thats', 'ill']",4,-0.5,1.0,1.0,0
script-ch4.rpy,MC,Sayori.,['sayori'],1,0.0,0.0,1.0,2
script-ch4.rpy,MC,I dont care if you feel selfish.,"['dont', 'care', 'feel', 'selfish']",7,-0.5,1.0,1.0,3
script-ch4.rpy,MC,Im really happy that you convinced me to join the club.,"['im', 'really', 'happy', 'convinced', 'join', 'club']",11,0.8,1.0,1.0,3
script-ch4.rpy,MC,Seeing you every day makes it worthwhile enough.,"['seeing', 'every', 'day', 'makes', 'worthwhile', 'enough']",8,0.25,0.5,1.0,3
script-ch4.rpy,MC,If I make friends with everyone else then thats just a bonus.,"['make', 'friends', 'everyone', 'else', 'thats', 'bonus']",12,0.0,0.0,1.0,0
script-ch4.rpy,MC,But please never underestimate how much I care about you.,"['please', 'never', 'underestimate', 'much', 'care']",10,0.2,0.2,1.0,3
script-ch4.rpy,MC,I wouldnt have it any other way.,"['wouldnt', 'way']",7,-0.125,0.375,1.0,0
script-ch4.rpy,MC,If you have it in you to call yourself selfish then you have to let me be selfish too.,"['call', 'selfish', 'let', 'selfish']",19,-0.5,1.0,0.7368421052631579,3
script-ch4.rpy,MC,No matter what it takes Ill figure out what needs to change.,"['matter', 'takes', 'ill', 'figure', 'needs', 'change']",12,-0.5,1.0,0.9166666666666666,0
script-ch4.rpy,MC,Ill make these feelings go away.,"['ill', 'make', 'feelings', 'go', 'away']",6,-0.5,1.0,1.0,0
script-ch4.rpy,MC,And if theres anything that you need me to do...,"['theres', 'anything', 'need', '...']",10,0.0,0.0,1.0,3
script-ch4.rpy,MC,Then youd better tell me.,"['youd', 'better', 'tell']",5,0.5,0.5,1.0,0
script-ch4.rpy,MC,Ill get mad if you dont.,"['ill', 'get', 'mad', 'dont']",6,-0.5625,1.0,1.0,3
script-ch4.rpy,MC,The festival is tomorrow.,"['festival', 'tomorrow']",4,0.0,0.0,1.0,0
script-ch4.rpy,MC,Its going to be fun right?,"['going', 'fun', 'right', '?']",6,0.2928571428571428,0.3678571428571429,1.0,0
script-ch4.rpy,MC,How would you like for me to spend it all with you?,"['would', 'like', 'spend', '?']",12,0.0,0.0,0.9166666666666666,3
script-ch4.rpy,MC,Its what I want.,['want'],4,0.0,0.0,1.0,0
script-ch4.rpy,MC,I promise.,['promise'],2,0.0,0.0,1.0,0
script-ch4.rpy,MC,Yeah.,['yeah'],1,0.0,0.0,1.0,4
script-ch4.rpy,MC,Of all days this has to be the one where I have other plans...,"['days', 'one', 'plans', '...']",14,-0.125,0.375,0.9285714285714286,0
script-ch4.rpy,MC,Maybe I should cancel--,"['maybe', 'cancel', '--']",4,0.0,0.0,1.0,0
script-ch4.rpy,MC,But...,['...'],1,0.0,0.0,1.0,0
script-ch4.rpy,MC,Its almost time for ch4_name to meet me at my house...,"['almost', 'time', 'ch4_name', 'meet', 'house', '...']",11,0.0,0.0,1.0,0
script-ch4.rpy,MC,At the very least do you want to come along and help out?,"['least', 'want', 'come', 'along', 'help', '?']",13,-0.39,0.52,1.0,3
script-ch4.rpy,MC,It would be fun.,"['would', 'fun']",4,0.3,0.2,1.0,0
script-ch4.rpy,MC,Ah...,"['ah', '...']",1,0.0,0.0,1.0,1
script-ch4.rpy,MC,Its...kind of hard for me to fully understand.,"['...', 'kind', 'hard', 'fully', 'understand']",9,-0.2916666666666667,0.5416666666666666,1.0,0
script-ch4.rpy,MC,But Im trying my hardest.,"['im', 'trying', 'hardest']",5,0.0,0.0,1.0,0
script-ch4.rpy,MC,...Alright.,"['...', 'alright']",1,0.0,0.0,1.0,0
script-ch4.rpy,MC,I look forward to it.,"['look', 'forward']",5,0.0,0.0,1.0,0
script-ch4.rpy,MC,...,['...'],0,0.0,0.0,1.0,0
script-ch4.rpy,MC,...Hey.,"['...', 'hey']",1,0.0,0.0,1.0,0
script-ch4.rpy,MC,I see you brought a lot of stuff...,"['see', 'brought', 'lot', 'stuff', '...']",8,0.0,0.0,1.0,3
script-ch4.rpy,MC,Yeah I did.,['yeah'],3,0.0,0.0,1.0,4
script-ch4.rpy,MC,Well...of course.,"['well', '...', 'course']",3,0.0,0.0,1.0,0
script-ch4.rpy,MC,Anyway lets go to the kitchen...,"['anyway', 'lets', 'go', 'kitchen', '...']",6,0.0,0.0,1.0,0
script-ch4.rpy,MC,Come on...,"['come', '...']",2,0.0,0.0,1.0,0
script-ch4.rpy,MC,Since when did I need to be a gentleman?,"['since', 'need', 'gentleman', '?']",9,0.0,0.0,1.0,0
script-ch4.rpy,MC,Ghk--,"['ghk', '--']",1,0.0,0.0,1.0,0
script-ch4.rpy,MC,This is ridiculously heavy--!,"['ridiculously', 'heavy', '--', '!']",4,-0.25,0.5,1.0,0
script-ch4.rpy,MC,I see now...,"['see', '...']",3,0.0,0.0,1.0,0
script-ch4.rpy,MC,Yeah I am impressed Natsuki.,"['yeah', 'impressed', 'natsuki']",5,1.0,1.0,1.0,0
script-ch4.rpy,MC,It seems like I always underestimate you.,"['seems', 'like', 'always', 'underestimate']",7,0.0,0.0,1.0,3
script-ch4.rpy,MC,Hey hey.,"['hey', 'hey']",2,0.0,0.0,0.5,0
script-ch4.rpy,MC,Your size has nothing to do with it.,"['size', 'nothing']",8,0.0,0.0,1.0,0
script-ch4.rpy,MC,Do you really hate being small that much?,"['really', 'hate', 'small', 'much', '?']",8,-0.2833333333333334,0.5,1.0,3
script-ch4.rpy,MC,Ahaha.,['ahaha'],1,0.0,0.0,1.0,0
script-ch4.rpy,MC,Thats a little bit more like you.,"['thats', 'little', 'bit', 'like']",7,0.15625,0.5,1.0,3
script-ch4.rpy,MC,Youre more fun when you just speak your mind like that.,"['youre', 'fun', 'speak', 'mind', 'like']",11,0.4,0.35,1.0,3
script-ch4.rpy,MC,Natsuki...,"['natsuki', '...']",1,0.0,0.0,1.0,0
script-ch4.rpy,MC,I should apologize.,['apologize'],3,0.0,0.0,1.0,0
script-ch4.rpy,MC,I appreciate that you were trying to be nicer.,"['appreciate', 'trying', 'nicer']",9,0.0,0.0,0.8888888888888888,3
script-ch4.rpy,MC,I should have been a little more considerate too.,"['little', 'considerate']",9,0.15625,0.5,1.0,0
script-ch4.rpy,MC,But also...,"['also', '...']",2,0.0,0.0,1.0,0
script-ch4.rpy,MC,If thats what youre thinking then you should know that there are tons of guys who are into body types like yours.,"['thats', 'youre', 'thinking', 'know', 'tons', 'guys', 'body', 'types', 'like']",22,0.0,0.0,0.9545454545454546,3
script-ch4.rpy,MC,Just trust me on this one.,"['trust', 'one']",6,0.0,0.0,1.0,0
script-ch4.rpy,MC,Hey!,"['hey', '!']",1,0.0,0.0,1.0,0
script-ch4.rpy,MC,Was that to me?,['?'],4,0.0,0.0,1.0,0
script-ch4.rpy,MC,Man...,"['man', '...']",1,0.0,0.0,1.0,0
script-ch4.rpy,MC,Lets just get started already.,"['lets', 'get', 'started', 'already']",5,0.0,0.0,1.0,0
script-ch4.rpy,MC,Please spare me...,"['please', 'spare', '...']",3,0.0,0.0,1.0,0
script-ch4.rpy,MC,I think its still in the bag next to the table.,"['think', 'still', 'bag', 'next', 'table']",11,0.0,0.0,0.9090909090909091,0
script-ch4.rpy,MC,What are you using it for?,"['using', '?']",6,0.0,0.0,1.0,3
script-ch4.rpy,MC,Ah thats a cute idea.,"['ah', 'thats', 'cute', 'idea']",5,0.5,1.0,1.0,1
script-ch4.rpy,MC,Are we doing anything like that with the icing?,"['anything', 'like', 'icing', '?']",9,0.0,0.0,1.0,0
script-ch4.rpy,MC,Ah...,"['ah', '...']",1,0.0,0.0,1.0,1
script-ch4.rpy,MC,Youre asking me?,"['youre', 'asking', '?']",3,0.0,0.0,1.0,0
script-ch4.rpy,MC,I dont really have a preference so...,"['dont', 'really', 'preference', '...']",7,0.2,0.2,1.0,0
script-ch4.rpy,MC,Im having fun...,"['im', 'fun', '...']",3,0.3,0.2,1.0,0
script-ch4.rpy,MC,Ah that does look pretty cool.,"['ah', 'look', 'pretty', 'cool']",6,0.3,0.825,1.0,0
script-ch4.rpy,MC,Like the ones you made on my first day huh?,"['like', 'ones', 'made', 'first', 'day', 'huh', '?']",10,0.25,0.3333333333333333,1.0,3
script-ch4.rpy,MC,Yeah...,"['yeah', '...']",1,0.0,0.0,1.0,4
script-ch4.rpy,MC,Maybe I will use the food coloring then.,"['maybe', 'use', 'food', 'coloring']",8,0.0,0.0,1.0,0
script-ch4.rpy,MC,Yeah its getting there.,"['yeah', 'getting']",4,0.0,0.0,1.0,4
script-ch4.rpy,MC,Well yeah...,"['well', 'yeah', '...']",2,0.0,0.0,1.0,4
script-ch4.rpy,MC,Itll just take a little longer.,"['itll', 'take', 'little', 'longer']",6,-0.1875,0.5,1.0,0
script-ch4.rpy,MC,Your icing eh?,"['icing', 'eh', '?']",3,0.0,0.0,1.0,0
script-ch4.rpy,MC,Are you forgetting who did all the work?,"['forgetting', 'work', '?']",8,0.0,0.0,1.0,3
script-ch4.rpy,MC,Id like to see you try!,"['id', 'like', 'see', 'try', '!']",6,0.0,0.0,1.0,3
script-ch4.rpy,MC,Ah--!,"['ah', '--', '!']",1,0.0,0.0,1.0,1
script-ch4.rpy,MC,Whose fault is that?!,"['whose', 'fault', '?', '!']",4,0.0,0.0,1.0,0
script-ch4.rpy,MC,You wish--!,"['wish', '--', '!']",2,0.0,0.0,1.0,3
script-ch4.rpy,MC,Not until you apologize for calling me gross!,"['apologize', 'calling', 'gross', '!']",8,0.0,0.0,1.0,3
script-ch4.rpy,MC,Is that so?,['?'],3,0.0,0.0,1.0,3
script-ch4.rpy,MC,In that case I probably shouldnt do this either...,"['case', 'probably', 'shouldnt', 'either', '...']",9,0.0,0.0,1.0,0
script-ch4.rpy,MC,...,['...'],0,0.0,0.0,1.0,0
script-ch4.rpy,MC,I...,['...'],1,0.0,0.0,1.0,0
script-ch4.rpy,MC,Is something burning?,"['something', 'burning', '?']",3,0.0,0.0,1.0,0
script-ch4.rpy,MC,I thought you didnt put the cupcakes in yet.,"['thought', 'didnt', 'put', 'cupcakes', 'yet']",9,0.0,0.0,1.0,3
script-ch4.rpy,MC,You should have checked before turning the oven on!,"['checked', 'turning', 'oven', '!']",9,0.0,0.0,1.0,3
script-ch4.rpy,MC,Yeah...,"['yeah', '...']",1,0.0,0.0,1.0,4
script-ch4.rpy,MC,Theyll look even better once we add the icing.,"['theyll', 'look', 'even', 'better', 'add', 'icing']",9,0.5,0.5,1.0,0
script-ch4.rpy,MC,Whats this one for?,"['whats', 'one', '?']",4,0.0,0.0,1.0,0
script-ch4.rpy,MC,Huh I see...,"['huh', 'see', '...']",3,0.0,0.0,1.0,0
script-ch4.rpy,MC,That gives me an idea actually.,"['gives', 'idea', 'actually']",6,0.0,0.1,1.0,0
script-ch4.rpy,MC,Well its a literature event right?,"['well', 'literature', 'event', 'right', '?']",6,0.2857142857142857,0.5357142857142857,1.0,0
script-ch4.rpy,MC,We could make it more literature-themed by writing a different word on each of the cupcakes.,"['could', 'make', 'literature-themed', 'writing', 'different', 'word', 'cupcakes']",17,0.25,0.55,1.0,0
script-ch4.rpy,MC,It would be fun to see people choose their cupcake based on a word they like.,"['would', 'fun', 'see', 'people', 'choose', 'cupcake', 'based', 'word', 'like']",16,0.3,0.2,1.0,0
script-ch4.rpy,MC,Hm?,"['hm', '?']",1,0.0,0.0,1.0,0
script-ch4.rpy,MC,Ahaha.,['ahaha'],1,0.0,0.0,1.0,0
script-ch4.rpy,MC,Maybe Im getting it from you.,"['maybe', 'im', 'getting']",6,0.0,0.0,1.0,3
script-ch4.rpy,MC,Come on...,"['come', '...']",2,0.0,0.0,1.0,0
script-ch4.rpy,MC,Were not at school nobodys judging.,"['school', 'nobodys', 'judging']",6,0.0,0.0,1.0,0
script-ch4.rpy,MC,You cant dress and act like this and not expect me to think youre cute.,"['cant', 'dress', 'act', 'like', 'expect', 'think', 'youre', 'cute']",15,0.5,1.0,0.9333333333333333,3
script-ch4.rpy,MC,Eh?,"['eh', '?']",1,0.0,0.0,1.0,0
script-ch4.rpy,MC,Did you say something?,"['say', 'something', '?']",4,0.0,0.0,1.0,3
script-ch4.rpy,MC,Yeah they are arent they?,"['yeah', 'arent', '?']",5,0.0,0.0,0.8,0
script-ch4.rpy,MC,Well theres no reason you cant right?,"['well', 'theres', 'reason', 'cant', 'right', '?']",7,0.2857142857142857,0.5357142857142857,1.0,3
script-ch4.rpy,MC,I dont see any harm in that.,"['dont', 'see', 'harm']",7,0.0,0.0,1.0,0
script-ch4.rpy,MC,Ahaha.,['ahaha'],1,0.0,0.0,1.0,0
script-ch4.rpy,MC,Sayoris the exact opposite in that regard.,"['sayoris', 'exact', 'opposite', 'regard']",7,0.125,0.125,1.0,0
script-ch4.rpy,MC,If she was here wed probably be down ten cupcakes already.,"['wed', 'probably', 'ten', 'cupcakes', 'already']",11,-0.07777777777777779,0.14444444444444446,0.9090909090909091,0
script-ch4.rpy,MC,And she would still eat dinner.,"['would', 'still', 'eat', 'dinner']",6,0.0,0.0,1.0,0
script-ch4.rpy,MC,Ah already?,"['ah', 'already', '?']",2,0.0,0.0,1.0,1
script-ch4.rpy,MC,Thats a shame.,"['thats', 'shame']",3,0.0,0.0,1.0,0
script-ch4.rpy,MC,Man...,"['man', '...']",1,0.0,0.0,1.0,0
script-ch4.rpy,MC,Yeah I can do that.,['yeah'],5,0.0,0.0,1.0,4
script-ch4.rpy,MC,And dont worry I wont let her eat any.,"['dont', 'worry', 'wont', 'let', 'eat']",9,0.0,0.0,1.0,0
script-ch4.rpy,MC,Ah...,"['ah', '...']",1,0.0,0.0,1.0,1
script-ch4.rpy,MC,Yeah.,['yeah'],1,0.0,0.0,1.0,4
script-ch4.rpy,MC,You too.,[],2,0.0,0.0,1.0,3
script-ch4.rpy,MC,Ill walk you out...I guess.,"['ill', 'walk', '...', 'guess']",6,-0.5,1.0,1.0,3
script-ch4.rpy,MC,Wait Natsuki.,"['wait', 'natsuki']",2,0.0,0.0,1.0,0
script-ch4.rpy,MC,What you said before...about not always having this chance.,"['said', '...', 'always', 'chance']",10,0.0,0.0,1.0,3
script-ch4.rpy,MC,It doesnt have to be that way at all!,"['doesnt', 'way', '!']",9,0.0,0.0,1.0,0
script-ch4.rpy,MC,I had fun today.,"['fun', 'today']",4,0.3,0.2,1.0,0
script-ch4.rpy,MC,You showed me how fun baking can be like you wanted.,"['showed', 'fun', 'baking', 'like', 'wanted']",11,0.3,0.2,0.9090909090909091,3
script-ch4.rpy,MC,But aside from that...,"['aside', '...']",4,0.0,0.0,1.0,0
script-ch4.rpy,MC,You can come over anytime okay?,"['come', 'anytime', 'okay', '?']",6,0.5,0.5,1.0,3
script-ch4.rpy,MC,I think that if possible Id like to spend more time like this.,"['think', 'possible', 'id', 'like', 'spend', 'time', 'like']",13,0.25,0.75,0.9230769230769231,3
script-ch4.rpy,MC,If you want to read manga or go out somewhere--,"['want', 'read', 'manga', 'go', 'somewhere', '--']",10,0.0,0.0,1.0,3
script-ch4.rpy,MC,Yeah.,['yeah'],1,0.0,0.0,1.0,4
script-ch4.rpy,MC,I want to spend more time with you.,"['want', 'spend', 'time']",8,0.5,0.5,1.0,3
script-ch4.rpy,MC,Wait Natsuki--,"['wait', 'natsuki', '--']",2,0.0,0.0,1.0,0
script-ch4.rpy,MC,Eh?!,"['eh', '?', '!']",1,0.0,0.0,1.0,0
script-ch4.rpy,MC,Sayori--!,"['sayori', '--', '!']",1,0.0,0.0,1.0,2
script-ch4.rpy,MC,Just now we werent--,"['werent', '--']",4,0.0,0.0,1.0,0
script-ch4.rpy,MC,Yuri--?,"['yuri', '--', '?']",1,0.0,0.0,1.0,0
script-ch4.rpy,MC,Youre a little early...,"['youre', 'little', 'early', '...']",4,-0.04375,0.4,1.0,0
script-ch4.rpy,MC,Im sorry I wasnt home yet!,"['im', 'sorry', 'wasnt', 'home', 'yet', '!']",6,-0.625,1.0,1.0,0
script-ch4.rpy,MC,Were you waiting for a long time?,"['waiting', 'long', 'time', '?']",7,-0.05,0.4,1.0,3
script-ch4.rpy,MC,You always could have texted me.,"['always', 'could', 'texted']",6,0.0,0.0,1.0,3
script-ch4.rpy,MC,If I had known I would have reassured you and hurried more on my way home.,"['known', 'would', 'reassured', 'hurried', 'way', 'home']",16,0.5,0.5,0.875,3
script-ch4.rpy,MC,Anyway...lets go inside.,"['anyway', '...', 'lets', 'go', 'inside']",4,0.0,0.0,1.0,0
script-ch4.rpy,MC,I see you brought a lot of stuff with you.,"['see', 'brought', 'lot', 'stuff']",10,0.0,0.0,0.9,3
script-ch4.rpy,MC,Yeah pretty much.,"['yeah', 'pretty', 'much']",3,0.225,0.6,1.0,4
script-ch4.rpy,MC,At least I hope I got everything right.,"['least', 'hope', 'got', 'everything', 'right']",8,-0.007142857142857145,0.46785714285714286,0.875,0
script-ch4.rpy,MC,Ahaha...,"['ahaha', '...']",1,0.0,0.0,1.0,0
script-ch4.rpy,MC,I cleaned it before you came over so...,"['cleaned', 'came', '...']",8,0.0,0.0,1.0,3
script-ch4.rpy,MC,Ah no...,"['ah', '...']",2,0.0,0.0,1.0,1
script-ch4.rpy,MC,I would be really embarrassed for my room to be a mess while you were here.,"['would', 'really', 'embarrassed', 'room', 'mess']",16,0.012500000000000011,0.1875,0.875,3
script-ch4.rpy,MC,Ah--,"['ah', '--']",1,0.0,0.0,1.0,1
script-ch4.rpy,MC,That would be even more embarrassing!,"['would', 'even', 'embarrassing', '!']",6,0.625,0.5,1.0,0
script-ch4.rpy,MC,Wait dont look in there--!,"['wait', 'dont', 'look', '--', '!']",5,0.0,0.0,1.0,0
script-ch4.rpy,MC,Its fine its fine...,"['fine', 'fine', '...']",4,0.4166666666666667,0.5,0.5,0
script-ch4.rpy,MC,So um...,"['um', '...']",2,0.0,0.0,1.0,0
script-ch4.rpy,MC,Should we...get started?,"['...', 'get', 'started', '?']",4,0.0,0.0,1.0,0
script-ch4.rpy,MC,Atmospheric enhancements...?,"['atmospheric', 'enhancements', '...', '?']",2,0.0,0.0,1.0,0
script-ch4.rpy,MC,Oh wow.,"['oh', 'wow']",2,0.1,1.0,1.0,0
script-ch4.rpy,MC,I didnt know you planned on taking it that far.,"['didnt', 'know', 'planned', 'taking', 'far']",10,0.1,1.0,1.0,3
script-ch4.rpy,MC,Thats great.,"['thats', 'great']",2,0.8,0.75,1.0,0
script-ch4.rpy,MC,Its easy to forget that youre a pretty intense person.,"['easy', 'forget', 'youre', 'pretty', 'intense', 'person']",10,0.29444444444444445,0.9444444444444445,1.0,0
script-ch4.rpy,MC,I guess thats the best way to put it.,"['guess', 'thats', 'best', 'way', 'put']",9,1.0,0.3,1.0,0
script-ch4.rpy,MC,No not at all.,[],4,0.0,0.0,1.0,0
script-ch4.rpy,MC,Its something that I like about you actually.,"['something', 'like', 'actually']",8,0.0,0.1,1.0,3
script-ch4.rpy,MC,Yeah no need to be so anxious.,"['yeah', 'need', 'anxious']",7,-0.25,1.0,1.0,0
script-ch4.rpy,MC,You can relax a little.,"['relax', 'little']",5,-0.1875,0.5,1.0,3
script-ch4.rpy,MC,Oh yeah? Like what?,"['oh', 'yeah', '?', 'like', '?']",4,0.0,0.0,1.0,4
script-ch4.rpy,MC,Yeah that would be really neat.,"['yeah', 'would', 'really', 'neat']",6,0.2,0.2,1.0,0
script-ch4.rpy,MC,Whats that wooden thing though?,"['whats', 'wooden', 'thing', 'though', '?']",5,0.0,0.0,1.0,0
script-ch4.rpy,MC,Not familiar at all...,"['familiar', '...']",4,-0.1875,0.5,1.0,0
script-ch4.rpy,MC,Wow that smells wonderful.,"['wow', 'smells', 'wonderful']",4,0.55,1.0,1.0,0
script-ch4.rpy,MC,What kind of mood is that one for?,"['kind', 'mood', 'one', '?']",8,0.6,0.9,1.0,0
script-ch4.rpy,MC,Yeah thats a good way to describe it.,"['yeah', 'thats', 'good', 'way', 'describe']",8,0.7,0.6000000000000001,1.0,0
script-ch4.rpy,MC,It does sound suitable...,"['sound', 'suitable', '...']",4,0.47500000000000003,0.575,1.0,0
script-ch4.rpy,MC,But you seem to know a lot about this so Ill trust your opinion with anything.,"['seem', 'know', 'lot', 'ill', 'trust', 'opinion', 'anything']",16,-0.5,1.0,1.0,3
script-ch4.rpy,MC,What are those for?,['?'],4,0.0,0.0,1.0,3
script-ch4.rpy,MC,Yeah I have it over here...,"['yeah', '...']",6,0.0,0.0,1.0,4
script-ch4.rpy,MC,Oh yeah?,"['oh', 'yeah', '?']",2,0.0,0.0,1.0,4
script-ch4.rpy,MC,What will those be used for?,"['used', '?']",6,0.0,0.0,1.0,0
script-ch4.rpy,MC,Thats really creative!,"['thats', 'really', 'creative', '!']",3,0.625,1.0,1.0,0
script-ch4.rpy,MC,I had no idea youd be so good at this Yuri.,"['idea', 'youd', 'good', 'yuri']",11,0.7,0.6000000000000001,1.0,0
script-ch4.rpy,MC,Ah alright.,"['ah', 'alright']",2,0.0,0.0,1.0,1
script-ch4.rpy,MC,Eh...?,"['eh', '...', '?']",1,0.0,0.0,1.0,0
script-ch4.rpy,MC,Thats no ordinary pocket knife...,"['thats', 'ordinary', 'pocket', 'knife', '...']",5,0.125,0.5,1.0,0
script-ch4.rpy,MC,It looks really fancy.,"['looks', 'really', 'fancy']",4,0.2,0.2,1.0,0
script-ch4.rpy,MC,What is it?,['?'],3,0.0,0.0,1.0,0
script-ch4.rpy,MC,Yuri whatever it is I have no reason to judge.,"['yuri', 'whatever', 'reason', 'judge']",10,0.0,0.0,1.0,0
script-ch4.rpy,MC,To each their own you know?,"['know', '?']",6,0.6,1.0,1.0,3
script-ch4.rpy,MC,Yeah I promise.,"['yeah', 'promise']",3,0.0,0.0,1.0,4
script-ch4.rpy,MC,Ahaha.,['ahaha'],1,0.0,0.0,1.0,0
script-ch4.rpy,MC,No Im not laughing at you.,"['im', 'laughing']",6,0.0,0.0,1.0,3
script-ch4.rpy,MC,Its just funny how nervous you got about sharing.,"['funny', 'nervous', 'got', 'sharing']",9,0.25,1.0,1.0,3
script-ch4.rpy,MC,Its...well its an interesting thing to be into I guess.,"['...', 'well', 'interesting', 'thing', 'guess']",11,0.5,0.5,1.0,0
script-ch4.rpy,MC,But I think it kind of suits you.,"['think', 'kind', 'suits']",8,0.6,0.9,1.0,3
script-ch4.rpy,MC,Yeah... Its kind of intense. Ahaha.,"['yeah', '...', 'kind', 'intense', 'ahaha']",6,0.4,0.95,1.0,0
script-ch4.rpy,MC,Besides its a really cool-looking knife I cant deny that.,"['besides', 'really', 'cool-looking', 'knife', 'cant', 'deny']",11,0.2,0.2,1.0,0
script-ch4.rpy,MC,Sure Ill check it out.,"['sure', 'ill', 'check']",5,0.0,0.9444444444444444,1.0,0
script-ch4.rpy,MC,Ow--!,"['ow', '--', '!']",1,0.0,0.0,1.0,0
script-ch4.rpy,MC,I didnt expect it to be that sharp...!,"['didnt', 'expect', 'sharp', '...', '!']",8,-0.15625,0.75,1.0,0
script-ch4.rpy,MC,I barely touched it at all.,"['barely', 'touched']",6,0.05,0.1,1.0,0
script-ch4.rpy,MC,If youre squeamish Ill go wash it off now--,"['youre', 'squeamish', 'ill', 'go', 'wash', '--']",9,-0.5,1.0,1.0,0
script-ch4.rpy,MC,A-Ah!,"['a-ah', '!']",2,0.0,0.0,1.0,1
script-ch4.rpy,MC,Yuri...,"['yuri', '...']",1,0.0,0.0,1.0,0
script-ch4.rpy,MC,Ah...,"['ah', '...']",1,0.0,0.0,1.0,1
script-ch4.rpy,MC,Yuri I think youre overreacting a little...,"['yuri', 'think', 'youre', 'overreacting', 'little', '...']",7,-0.1875,0.5,1.0,0
script-ch4.rpy,MC,Alright you know what...,"['alright', 'know', '...']",4,0.0,0.0,1.0,3
script-ch4.rpy,MC,N-Now were even...,"['n-now', 'even', '...']",4,0.0,0.0,1.0,0
script-ch4.rpy,MC,Ahaha...,"['ahaha', '...']",1,0.0,0.0,1.0,0
script-ch4.rpy,MC,I knew that would be a bad idea...,"['knew', 'would', 'bad', 'idea', '...']",8,-0.6999999999999998,0.6666666666666666,1.0,0
script-ch4.rpy,MC,Eh...?,"['eh', '...', '?']",1,0.0,0.0,1.0,0
script-ch4.rpy,MC,Ah...,"['ah', '...']",1,0.0,0.0,1.0,1
script-ch4.rpy,MC,I dont think I need one actually.,"['dont', 'think', 'need', 'one', 'actually']",7,0.0,0.1,0.8571428571428571,0
script-ch4.rpy,MC,It was a tiny cut.,"['tiny', 'cut']",5,0.0,0.5,1.0,0
script-ch4.rpy,MC,Look it already stopped bleeding.,"['look', 'already', 'stopped', 'bleeding']",5,0.0,0.0,1.0,0
script-ch4.rpy,MC,It looks great.,"['looks', 'great']",3,0.8,0.75,1.0,0
script-ch4.rpy,MC,Good thinking coming up with this Yuri.,"['good', 'thinking', 'coming', 'yuri']",7,0.7,0.6000000000000001,1.0,0
script-ch4.rpy,MC,Yeah lets do it.,"['yeah', 'lets']",4,0.0,0.0,1.0,4
script-ch4.rpy,MC,What do you have in mind?,"['mind', '?']",6,0.0,0.0,1.0,3
script-ch4.rpy,MC,Ah thats right.,"['ah', 'thats', 'right']",3,0.2857142857142857,0.5357142857142857,1.0,1
